"Year.ID.ForecastYear.Quarter","YEAR FORECAST MADE","YEAR BEING FORECAST","QUARTER","FORECASTER ID","INDUSTRY","BIN 1","BIN 2","BIN 3","BIN 4","BIN 5","BIN 6","BIN 7","BIN 8","BIN 9","BIN 10","BIN 11","BIN 12","BIN 13","BIN 14","BIN 15","INDICATOR","TDIST"
"2022-585-2020-2",2020,2022,2,585,1,,,,,,,,,,,,,,,,"RealGDP",2.5
"2022-586-2020-2",2020,2022,2,586,2,,,,,,,,,,,,,,,,"RealGDP",2.5
"2022-587-2020-2",2020,2022,2,587,2,0,0,0,10,40,40,5,5,0,0,0,,,,,"RealGDP",2.5
"2022-588-2020-2",2020,2022,2,588,1,,,,,,,,,,,,,,,,"RealGDP",2.5
"2022-411-2020-3",2020,2022,3,411,2,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-421-2020-3",2020,2022,3,421,2,0,0,0,5,30,30,25,10,0,0,0,,,,,"RealGDP",2.25
"2022-422-2020-3",2020,2022,3,422,2,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-423-2020-3",2020,2022,3,423,2,1,1,2,4,11,10,36,14,14,6,1,,,,,"RealGDP",2.25
"2022-426-2020-3",2020,2022,3,426,2,0,0,0,35,20,15,20,10,0,0,0,,,,,"RealGDP",2.25
"2022-433-2020-3",2020,2022,3,433,2,0,0,4,20,55,15,5,1,0,0,0,,,,,"RealGDP",2.25
"2022-456-2020-3",2020,2022,3,456,1,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-484-2020-3",2020,2022,3,484,2,0,0,1,8,34,28,18,8,2,1,0,,,,,"RealGDP",2.25
"2022-504-2020-3",2020,2022,3,504,1,0,1,4,10,50,23,5,3,3,1,0,,,,,"RealGDP",2.25
"2022-507-2020-3",2020,2022,3,507,3,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-508-2020-3",2020,2022,3,508,2,0,0,0,20,40,30,10,0,0,0,0,,,,,"RealGDP",2.25
"2022-510-2020-3",2020,2022,3,510,2,0,0,0,0,25,50,25,0,0,0,0,,,,,"RealGDP",2.25
"2022-518-2020-3",2020,2022,3,518,2,0,0,20,40,20,10,5,5,0,0,0,,,,,"RealGDP",2.25
"2022-528-2020-3",2020,2022,3,528,1,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-535-2020-3",2020,2022,3,535,1,0,0,0,20,70,10,0,0,0,0,0,,,,,"RealGDP",2.25
"2022-546-2020-3",2020,2022,3,546,1,0,0,3,15,35,30,10,5,2,0,0,,,,,"RealGDP",2.25
"2022-549-2020-3",2020,2022,3,549,2,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-555-2020-3",2020,2022,3,555,1,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-557-2020-3",2020,2022,3,557,1,0,0,0,10,30,35,20,5,0,0,0,,,,,"RealGDP",2.25
"2022-559-2020-3",2020,2022,3,559,1,0,0,0,5,40,35,10,10,0,0,0,,,,,"RealGDP",2.25
"2022-560-2020-3",2020,2022,3,560,2,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-563-2020-3",2020,2022,3,563,2,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-568-2020-3",2020,2022,3,568,2,0,0,0,13,32,27,18,10,0,0,0,,,,,"RealGDP",2.25
"2022-569-2020-3",2020,2022,3,569,1,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-570-2020-3",2020,2022,3,570,2,0,0,0,11,38,29,19,2,1,0,0,,,,,"RealGDP",2.25
"2022-572-2020-3",2020,2022,3,572,1,0,0,5,10,20,25,20,10,6,3,1,,,,,"RealGDP",2.25
"2022-574-2020-3",2020,2022,3,574,2,0,0,10,15,25,25,15,8,2,0,0,,,,,"RealGDP",2.25
"2022-576-2020-3",2020,2022,3,576,2,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-577-2020-3",2020,2022,3,577,2,0,0,0,5,75,15,5,0,0,0,0,,,,,"RealGDP",2.25
"2022-579-2020-3",2020,2022,3,579,1,0,5,30,30,20,10,5,0,0,0,0,,,,,"RealGDP",2.25
"2022-584-2020-3",2020,2022,3,584,2,0,0,0.4,8.1,16.1,16.4,25.9,29.9,3.2,0,0,,,,,"RealGDP",2.25
"2022-585-2020-3",2020,2022,3,585,1,0,0,0,10,35,35,15,5,0,0,0,,,,,"RealGDP",2.25
"2022-586-2020-3",2020,2022,3,586,2,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-587-2020-3",2020,2022,3,587,2,0,0,0,10,40,40,10,0,0,0,0,,,,,"RealGDP",2.25
"2022-588-2020-3",2020,2022,3,588,1,,,,,,,,,,,,,,,,"RealGDP",2.25
"2022-411-2020-4",2020,2022,4,411,2,,,,,,,,,,,,,,,,"RealGDP",2
"2022-421-2020-4",2020,2022,4,421,2,0,0,0,5,30,30,25,10,0,0,0,,,,,"RealGDP",2
"2022-422-2020-4",2020,2022,4,422,2,,,,,,,,,,,,,,,,"RealGDP",2
"2022-424-2020-4",2020,2022,4,424,1,,,,,,,,,,,,,,,,"RealGDP",2
"2022-426-2020-4",2020,2022,4,426,2,0,0,0,25,30,20,15,10,0,0,0,,,,,"RealGDP",2
"2022-429-2020-4",2020,2022,4,429,2,,,,,,,,,,,,,,,,"RealGDP",2
"2022-433-2020-4",2020,2022,4,433,2,0,0,0,15,40,30,15,0,0,0,0,,,,,"RealGDP",2
"2022-456-2020-4",2020,2022,4,456,1,,,,,,,,,,,,,,,,"RealGDP",2
"2022-472-2020-4",2020,2022,4,472,2,,,,,,,,,,,,,,,,"RealGDP",2
"2022-504-2020-4",2020,2022,4,504,1,0,1,4,10,50,23,5,3,3,1,0,,,,,"RealGDP",2
"2022-507-2020-4",2020,2022,4,507,3,,,,,,,,,,,,,,,,"RealGDP",2
"2022-508-2020-4",2020,2022,4,508,2,0,0,0,15,40,35,10,0,0,0,0,,,,,"RealGDP",2
"2022-510-2020-4",2020,2022,4,510,2,0,0,0,0,50,50,0,0,0,0,0,,,,,"RealGDP",2
"2022-518-2020-4",2020,2022,4,518,2,0,0,0,35,30,25,5,5,0,0,0,,,,,"RealGDP",2
"2022-528-2020-4",2020,2022,4,528,1,0,0,0,10,30,50,10,0,0,0,0,,,,,"RealGDP",2
"2022-535-2020-4",2020,2022,4,535,1,0,0,0,25,65,10,0,0,0,0,0,,,,,"RealGDP",2
"2022-546-2020-4",2020,2022,4,546,1,0,0,5,25,30,25,10,5,0,0,0,,,,,"RealGDP",2
"2022-548-2020-4",2020,2022,4,548,2,0,0,0,0,20,60,20,0,0,0,0,,,,,"RealGDP",2
"2022-549-2020-4",2020,2022,4,549,2,,,,,,,,,,,,,,,,"RealGDP",2
"2022-553-2020-4",2020,2022,4,553,2,0,0,3,12,35,25,15,6,4,0,0,,,,,"RealGDP",2
"2022-555-2020-4",2020,2022,4,555,1,0,0,0,10,55,25,10,0,0,0,0,,,,,"RealGDP",2
"2022-557-2020-4",2020,2022,4,557,1,0,0,0,10,40,35,10,5,0,0,0,,,,,"RealGDP",2
"2022-563-2020-4",2020,2022,4,563,2,,,,,,,,,,,,,,,,"RealGDP",2
"2022-568-2020-4",2020,2022,4,568,2,0,0,0,13,32,27,18,10,0,0,0,,,,,"RealGDP",2
"2022-569-2020-4",2020,2022,4,569,1,,,,,,,,,,,,,,,,"RealGDP",2
"2022-570-2020-4",2020,2022,4,570,2,0,0,0,11,38,29,19,3,0,0,0,,,,,"RealGDP",2
"2022-572-2020-4",2020,2022,4,572,1,0,0,5,10,20,25,20,10,6,3,1,,,,,"RealGDP",2
"2022-574-2020-4",2020,2022,4,574,2,0,0,5,15,30,30,15,5,0,0,0,,,,,"RealGDP",2
"2022-577-2020-4",2020,2022,4,577,2,0,0,0,5,65,25,5,0,0,0,0,,,,,"RealGDP",2
"2022-578-2020-4",2020,2022,4,578,2,0,0,5,15,60,15,5,0,0,0,0,,,,,"RealGDP",2
"2022-579-2020-4",2020,2022,4,579,1,0,0,5,25,30,25,10,5,0,0,0,,,,,"RealGDP",2
"2022-586-2020-4",2020,2022,4,586,2,,,,,,,,,,,,,,,,"RealGDP",2
"2022-587-2020-4",2020,2022,4,587,2,0,0,0,15,35,35,10,5,0,0,0,,,,,"RealGDP",2
"2022-588-2020-4",2020,2022,4,588,1,0,2,4,25,40,26,2,1,0,0,0,,,,,"RealGDP",2
"2022-589-2020-4",2020,2022,4,589,2,0,0,0,0,90,10,0,0,0,0,0,,,,,"RealGDP",2
"2022-590-2020-4",2020,2022,4,590,1,0,0,0,5,40,35,10,10,0,0,0,,,,,"RealGDP",2
"2022-591-2020-4",2020,2022,4,591,2,,,,,,,,,,,,,,,,"RealGDP",2
"2023-411-2021-1",2021,2023,1,411,2,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-421-2021-1",2021,2023,1,421,2,0,0,0,5,25,40,25,5,0,0,0,,,,,"RealGDP",2.75
"2023-422-2021-1",2021,2023,1,422,2,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-424-2021-1",2021,2023,1,424,1,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-426-2021-1",2021,2023,1,426,2,0,0,5,20,30,20,15,10,0,0,0,,,,,"RealGDP",2.75
"2023-429-2021-1",2021,2023,1,429,2,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-433-2021-1",2021,2023,1,433,2,0,0,0,0,10,40,45,5,0,0,0,,,,,"RealGDP",2.75
"2023-456-2021-1",2021,2023,1,456,1,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-463-2021-1",2021,2023,1,463,2,0,0,1,20,35,24,11,8,1,0,0,,,,,"RealGDP",2.75
"2023-484-2021-1",2021,2023,1,484,2,0,0,1,8,34,28,20,7,2,0,0,,,,,"RealGDP",2.75
"2023-504-2021-1",2021,2023,1,504,1,0,1,4,10,45,28,5,3,3,1,0,,,,,"RealGDP",2.75
"2023-507-2021-1",2021,2023,1,507,3,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-508-2021-1",2021,2023,1,508,2,0,0,0,5,30,45,20,0,0,0,0,,,,,"RealGDP",2.75
"2023-510-2021-1",2021,2023,1,510,2,0,0,0,0,50,50,0,0,0,0,0,,,,,"RealGDP",2.75
"2023-518-2021-1",2021,2023,1,518,2,0,0,0,20,50,20,10,0,0,0,0,,,,,"RealGDP",2.75
"2023-524-2021-1",2021,2023,1,524,2,0,0,0,0,40,30,20,10,0,0,0,,,,,"RealGDP",2.75
"2023-528-2021-1",2021,2023,1,528,1,0,0,0,10,20,50,20,0,0,0,0,,,,,"RealGDP",2.75
"2023-535-2021-1",2021,2023,1,535,1,0,0,0,15,60,20,5,0,0,0,0,,,,,"RealGDP",2.75
"2023-546-2021-1",2021,2023,1,546,1,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-549-2021-1",2021,2023,1,549,2,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-553-2021-1",2021,2023,1,553,2,0,0,2.5,25,40,25,3,4.5,0,0,0,,,,,"RealGDP",2.75
"2023-555-2021-1",2021,2023,1,555,1,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-557-2021-1",2021,2023,1,557,1,0,0,0,5,35,40,15,5,0,0,0,,,,,"RealGDP",2.75
"2023-563-2021-1",2021,2023,1,563,2,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-568-2021-1",2021,2023,1,568,2,0,0,0,0,25,40,25,10,0,0,0,,,,,"RealGDP",2.75
"2023-570-2021-1",2021,2023,1,570,2,0,0,0,25,38,21,14,2,0,0,0,,,,,"RealGDP",2.75
"2023-572-2021-1",2021,2023,1,572,1,0,0,3,17,23,17,15,12,9,3,1,,,,,"RealGDP",2.75
"2023-574-2021-1",2021,2023,1,574,2,0,0,0,10,40,35,10,5,0,0,0,,,,,"RealGDP",2.75
"2023-576-2021-1",2021,2023,1,576,2,0,0,0,15,30,35,15,5,0,0,0,,,,,"RealGDP",2.75
"2023-577-2021-1",2021,2023,1,577,2,0,0,0,0,25,50,25,0,0,0,0,,,,,"RealGDP",2.75
"2023-578-2021-1",2021,2023,1,578,2,0,0,0,5,15,60,15,5,0,0,0,,,,,"RealGDP",2.75
"2023-579-2021-1",2021,2023,1,579,1,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-584-2021-1",2021,2023,1,584,2,0,0,0,26,34.6,20.3,14.9,4.2,0,0,0,,,,,"RealGDP",2.75
"2023-585-2021-1",2021,2023,1,585,1,0,0,0,5,20,50,20,5,0,0,0,,,,,"RealGDP",2.75
"2023-586-2021-1",2021,2023,1,586,2,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-587-2021-1",2021,2023,1,587,2,0,0,0,5,20,50,20,5,0,0,0,,,,,"RealGDP",2.75
"2023-588-2021-1",2021,2023,1,588,1,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-589-2021-1",2021,2023,1,589,2,0,0,0,0,60,40,0,0,0,0,0,,,,,"RealGDP",2.75
"2023-591-2021-1",2021,2023,1,591,2,,,,,,,,,,,,,,,,"RealGDP",2.75
"2023-411-2021-2",2021,2023,2,411,2,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-421-2021-2",2021,2023,2,421,2,0,0,0,5,30,40,20,5,0,0,0,,,,,"RealGDP",2.5
"2023-422-2021-2",2021,2023,2,422,2,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-423-2021-2",2021,2023,2,423,2,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-424-2021-2",2021,2023,2,424,1,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-426-2021-2",2021,2023,2,426,2,0,0,15,20,30,20,15,0,0,0,0,,,,,"RealGDP",2.5
"2023-429-2021-2",2021,2023,2,429,2,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-433-2021-2",2021,2023,2,433,2,0,0,0,10,20,40,20,10,0,0,0,,,,,"RealGDP",2.5
"2023-456-2021-2",2021,2023,2,456,1,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-484-2021-2",2021,2023,2,484,2,0,0,1,8,33,31,18,7,2,0,0,,,,,"RealGDP",2.5
"2023-504-2021-2",2021,2023,2,504,1,0,1,4,10,39,34,5,3,3,1,0,,,,,"RealGDP",2.5
"2023-508-2021-2",2021,2023,2,508,2,0,0,0,5,30,40,20,5,0,0,0,,,,,"RealGDP",2.5
"2023-510-2021-2",2021,2023,2,510,2,0,0,0,0,50,30,20,0,0,0,0,,,,,"RealGDP",2.5
"2023-518-2021-2",2021,2023,2,518,2,0,0,0,0,45,45,5,5,0,0,0,,,,,"RealGDP",2.5
"2023-528-2021-2",2021,2023,2,528,1,0,0,0,10,20,50,20,0,0,0,0,,,,,"RealGDP",2.5
"2023-535-2021-2",2021,2023,2,535,1,0,0,0,10,70,18,2,0,0,0,0,,,,,"RealGDP",2.5
"2023-546-2021-2",2021,2023,2,546,1,0,0,2,18,40,30,7,3,0,0,0,,,,,"RealGDP",2.5
"2023-549-2021-2",2021,2023,2,549,2,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-553-2021-2",2021,2023,2,553,2,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-555-2021-2",2021,2023,2,555,1,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-557-2021-2",2021,2023,2,557,1,0,0,0,25,35,25,10,5,0,0,0,,,,,"RealGDP",2.5
"2023-563-2021-2",2021,2023,2,563,2,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-568-2021-2",2021,2023,2,568,2,0,0,0,0,25,40,25,10,0,0,0,,,,,"RealGDP",2.5
"2023-570-2021-2",2021,2023,2,570,2,0,0,0,25,38,21,14,2,0,0,0,,,,,"RealGDP",2.5
"2023-572-2021-2",2021,2023,2,572,1,0,0,3,17,23,17,15,12,9,3,1,,,,,"RealGDP",2.5
"2023-574-2021-2",2021,2023,2,574,2,0,0,1,15,35,35,10,4,0,0,0,,,,,"RealGDP",2.5
"2023-576-2021-2",2021,2023,2,576,2,0,10,20,25,30,15,0,0,0,0,0,,,,,"RealGDP",2.5
"2023-577-2021-2",2021,2023,2,577,2,0,0,0,0,25,50,25,0,0,0,0,,,,,"RealGDP",2.5
"2023-578-2021-2",2021,2023,2,578,2,0,0,0,0,20,65,10,5,0,0,0,,,,,"RealGDP",2.5
"2023-579-2021-2",2021,2023,2,579,1,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-584-2021-2",2021,2023,2,584,2,0,0,0.5,22.9,34.7,21.2,15.9,4.8,0,0,0,,,,,"RealGDP",2.5
"2023-586-2021-2",2021,2023,2,586,2,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-587-2021-2",2021,2023,2,587,2,0,0,0,15,40,35,10,0,0,0,0,,,,,"RealGDP",2.5
"2023-588-2021-2",2021,2023,2,588,1,,,,,,,,,,,,,,,,"RealGDP",2.5
"2023-589-2021-2",2021,2023,2,589,2,0,0,0,40,60,0,0,0,0,0,0,,,,,"RealGDP",2.5
"2023-590-2021-2",2021,2023,2,590,1,0,0,0,5,25,40,20,10,0,0,0,,,,,"RealGDP",2.5
"2012-20-2009-2",2009,2012,2,20,2,0,0,0,40,60,0,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-84-2009-2",2009,2012,2,84,1,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-407-2009-2",2009,2012,2,407,2,0,0,0,10,85,5,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-411-2009-2",2009,2012,2,411,2,5,20,30,25,15,5,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-420-2009-2",2009,2012,2,420,2,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-421-2009-2",2009,2012,2,421,2,0,0,5,20,40,20,10,5,0,0,0,,,,,"RealGDP",3.5
"2012-423-2009-2",2009,2012,2,423,2,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-424-2009-2",2009,2012,2,424,1,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-426-2009-2",2009,2012,2,426,2,0,5,10,20,25,20,15,5,0,0,0,,,,,"RealGDP",3.5
"2012-428-2009-2",2009,2012,2,428,2,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-431-2009-2",2009,2012,2,431,1,0,5,10,20,30,20,10,5,0,0,0,,,,,"RealGDP",3.5
"2012-433-2009-2",2009,2012,2,433,2,0,10,50,40,0,0,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-446-2009-2",2009,2012,2,446,2,0,10,40,40,10,0,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-463-2009-2",2009,2012,2,463,2,0,6,19,26,20,12,10,5,2,0,0,,,,,"RealGDP",3.5
"2012-472-2009-2",2009,2012,2,472,2,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-483-2009-2",2009,2012,2,483,3,10,10,18,15,12,8,10,7,5,5,0,,,,,"RealGDP",3.5
"2012-484-2009-2",2009,2012,2,484,2,0,0,0,15,34,22,15,8,4,2,0,,,,,"RealGDP",3.5
"2012-498-2009-2",2009,2012,2,498,1,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-504-2009-2",2009,2012,2,504,1,0,0,10,40,35,10,5,0,0,0,0,,,,,"RealGDP",3.5
"2012-506-2009-2",2009,2012,2,506,2,0,0,20,25,25,20,10,0,0,0,0,,,,,"RealGDP",3.5
"2012-507-2009-2",2009,2012,2,507,3,0,0,0,50,50,0,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-508-2009-2",2009,2012,2,508,2,2,6,13,22,22,14,9,8,2,2,0,,,,,"RealGDP",3.5
"2012-510-2009-2",2009,2012,2,510,2,0,0,20,25,25,15,5,5,5,0,0,,,,,"RealGDP",3.5
"2012-512-2009-2",2009,2012,2,512,2,0,0,5,15,40,20,10,10,0,0,0,,,,,"RealGDP",3.5
"2012-516-2009-2",2009,2012,2,516,1,2,5,10,30,25,10,7,5,3,2,1,,,,,"RealGDP",3.5
"2012-518-2009-2",2009,2012,2,518,2,0,0,10,20,40,20,10,0,0,0,0,,,,,"RealGDP",3.5
"2012-520-2009-2",2009,2012,2,520,2,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-523-2009-2",2009,2012,2,523,2,5.4,7.1,10.1,14.4,20.6,14.4,10.1,7.1,4.9,3.5,2.4,,,,,"RealGDP",3.5
"2012-524-2009-2",2009,2012,2,524,2,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-526-2009-2",2009,2012,2,526,2,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-527-2009-2",2009,2012,2,527,2,0,0,25,50,25,0,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-528-2009-2",2009,2012,2,528,1,0,0,20,60,20,0,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-531-2009-2",2009,2012,2,531,1,0,0,0,15,70,15,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-535-2009-2",2009,2012,2,535,1,0,0,20,40,30,10,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-538-2009-2",2009,2012,2,538,2,0,0,1,24,60,14,1,0,0,0,0,,,,,"RealGDP",3.5
"2012-540-2009-2",2009,2012,2,540,2,0,0,0,30,40,30,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-541-2009-2",2009,2012,2,541,1,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-542-2009-2",2009,2012,2,542,1,5,10,20,25,15,10,5,5,3,1,1,,,,,"RealGDP",3.5
"2012-543-2009-2",2009,2012,2,543,1,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-544-2009-2",2009,2012,2,544,1,0,5,10,35,35,10,5,0,0,0,0,,,,,"RealGDP",3.5
"2012-546-2009-2",2009,2012,2,546,1,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-548-2009-2",2009,2012,2,548,2,0,20,60,20,0,0,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-549-2009-2",2009,2012,2,549,1,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-551-2009-2",2009,2012,2,551,2,,,,,,,,,,,,,,,,"RealGDP",3.5
"2012-553-2009-2",2009,2012,2,553,2,0,0,0,15,40,25,20,0,0,0,0,,,,,"RealGDP",3.5
"2012-555-2009-2",2009,2012,2,555,1,0,0,0,0,25,50,25,0,0,0,0,,,,,"RealGDP",3.5
"2012-556-2009-2",2009,2012,2,556,1,0,0,10,15,25,20,15,10,5,0,0,,,,,"RealGDP",3.5
"2012-557-2009-2",2009,2012,2,557,1,0,0,9,14,51,22,3,1,0,0,0,,,,,"RealGDP",3.5
"2012-558-2009-2",2009,2012,2,558,1,5,70,20,5,0,0,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-560-2009-2",2009,2012,2,560,2,0,5,10,20,30,20,10,5,0,0,0,,,,,"RealGDP",3.5
"2012-561-2009-2",2009,2012,2,561,2,0,0,70,30,0,0,0,0,0,0,0,,,,,"RealGDP",3.5
"2012-84-2009-3",2009,2012,3,84,1,,,,,,,,,,,,,,,,"RealGDP",3.25
"2012-407-2009-3",2009,2012,3,407,2,0,0,0,40,50,10,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-411-2009-3",2009,2012,3,411,2,,,,,,,,,,,,,,,,"RealGDP",3.25
"2012-420-2009-3",2009,2012,3,420,2,,,,,,,,,,,,,,,,"RealGDP",3.25
"2012-422-2009-3",2009,2012,3,422,1,1,5,5,25,30,15,8,7,2,1,1,,,,,"RealGDP",3.25
"2012-423-2009-3",2009,2012,3,423,2,0,5,10,20,25,25,10,5,0,0,0,,,,,"RealGDP",3.25
"2012-424-2009-3",2009,2012,3,424,1,,,,,,,,,,,,,,,,"RealGDP",3.25
"2012-426-2009-3",2009,2012,3,426,2,,,,,,,,,,,,,,,,"RealGDP",3.25
"2012-433-2009-3",2009,2012,3,433,2,0,0,25,50,25,0,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-446-2009-3",2009,2012,3,446,2,0,7.5,25,40,20,7.5,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-456-2009-3",2009,2012,3,456,1,,,,,,,,,,,,,,,,"RealGDP",3.25
"2012-463-2009-3",2009,2012,3,463,2,1,9,16,30,19,10,8,4,2,1,0,,,,,"RealGDP",3.25
"2012-472-2009-3",2009,2012,3,472,2,,,,,,,,,,,,,,,,"RealGDP",3.25
"2012-483-2009-3",2009,2012,3,483,3,8,10,20,30,15,9,6,2,0,0,0,,,,,"RealGDP",3.25
"2012-498-2009-3",2009,2012,3,498,1,,,,,,,,,,,,,,,,"RealGDP",3.25
"2012-504-2009-3",2009,2012,3,504,1,0,0,10,40,35,10,5,0,0,0,0,,,,,"RealGDP",3.25
"2012-510-2009-3",2009,2012,3,510,2,0,0,0,5,25,25,15,10,10,10,0,,,,,"RealGDP",3.25
"2012-512-2009-3",2009,2012,3,512,2,,,,,,,,,,,,,,,,"RealGDP",3.25
"2012-516-2009-3",2009,2012,3,516,1,1,5,14,25,25,15,8,5.5,0.9,0.5,0.1,,,,,"RealGDP",3.25
"2012-518-2009-3",2009,2012,3,518,2,0,0,5,15,20,50,10,0,0,0,0,,,,,"RealGDP",3.25
"2012-520-2009-3",2009,2012,3,520,2,0,0,0,50,50,0,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-523-2009-3",2009,2012,3,523,2,4.2,4.3,10.8,27.1,30.7,12.3,4.9,2,0.8,0.3,2.6,,,,,"RealGDP",3.25
"2012-524-2009-3",2009,2012,3,524,2,0,0,10,30,40,15,5,0,0,0,0,,,,,"RealGDP",3.25
"2012-527-2009-3",2009,2012,3,527,2,0,0,10,40,30,20,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-528-2009-3",2009,2012,3,528,1,0,0,0,50,50,0,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-531-2009-3",2009,2012,3,531,1,0,0,5,70,25,0,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-535-2009-3",2009,2012,3,535,1,0,5,20,50,20,5,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-540-2009-3",2009,2012,3,540,2,0,0,0,30,40,30,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-543-2009-3",2009,2012,3,543,1,0,0,20,60,20,0,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-549-2009-3",2009,2012,3,549,1,,,,,,,,,,,,,,,,"RealGDP",3.25
"2012-555-2009-3",2009,2012,3,555,1,0,0,30,50,20,0,0,0,0,0,0,,,,,"RealGDP",3.25
"2012-556-2009-3",2009,2012,3,556,1,0,5,10,20,25,20,15,5,0,0,0,,,,,"RealGDP",3.25
"2012-557-2009-3",2009,2012,3,557,1,0,0,9,14,46,24,5,2,0,0,0,,,,,"RealGDP",3.25
"2012-560-2009-3",2009,2012,3,560,2,0,5,10,20,30,20,10,5,0,0,0,,,,,"RealGDP",3.25
"2012-84-2009-4",2009,2012,4,84,1,,,,,,,,,,,,,,,,"RealGDP",3
"2012-99-2009-4",2009,2012,4,99,1,2,7,11,48,16,7,3,2,2,1,1,,,,,"RealGDP",3
"2012-407-2009-4",2009,2012,4,407,2,0,0,0,10,80,10,0,0,0,0,0,,,,,"RealGDP",3
"2012-411-2009-4",2009,2012,4,411,2,,,,,,,,,,,,,,,,"RealGDP",3
"2012-421-2009-4",2009,2012,4,421,2,0,0,5,25,25,25,15,5,0,0,0,,,,,"RealGDP",3
"2012-422-2009-4",2009,2012,4,422,1,,,,,,,,,,,,,,,,"RealGDP",3
"2012-424-2009-4",2009,2012,4,424,1,,,,,,,,,,,,,,,,"RealGDP",3
"2012-426-2009-4",2009,2012,4,426,2,,,,,,,,,,,,,,,,"RealGDP",3
"2012-428-2009-4",2009,2012,4,428,2,,,,,,,,,,,,,,,,"RealGDP",3
"2012-446-2009-4",2009,2012,4,446,2,,,,,,,,,,,,,,,,"RealGDP",3
