YEAR FORECAST MADE,YEAR BEING FORECAST,INDICATOR,actual,MAX,pred_average,pred_var,banana,beef,bread,chicken,eggs,electricity,flour,iceCream,unleadedGasoline
2006,2006,RealGDP,2.78281,0.6,3.3,0.36,0.493,2.187333333333333,1.0806666666666669,1.0503333333333331,1.237,0.118,0.3403333333333334,3.6486666666666663,2.857666666666667
2011,2012,Unemployment,8.075,0.2285,7.71405,1.4902200975,0.6173333333333333,2.7300000000000004,1.4606666666666666,1.2893333333333332,1.7006666666666668,0.13,0.5163333333333333,4.781666666666666,3.817
2007,2008,RealGDP,0.12219,0.5,1.88,0.5156,0.516,2.261,1.263,1.154,1.9106666666666667,0.1156666666666666,0.3803333333333333,4.082666666666667,2.9606666666666666
2015,2018,RealGDP,2.91886,0.65,2.75,0.2875,0.589,4.224333333333334,1.4513333333333334,1.547,2.111333333333333,0.1373333333333333,0.5293333333333333,4.977666666666667,2.280666666666667
2013,2016,Unemployment,4.875,0.5,6.875,0.140625,0.5883333333333334,3.442,1.375,1.527,1.9586666666666663,0.131,0.5153333333333333,4.935,3.301
2014,2014,RealGDP,2.28778,0.58,2.1,0.32,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2014,2016,Unemployment,4.875,0.4,5.34,0.34065,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2016,2016,RealGDP,1.66747,0.37,2.2,1.01,0.58,3.965666666666667,1.4159999999999997,1.4566666666666668,2.2253333333333334,0.134,0.5186666666666667,4.871333333333333,1.897333333333333
1997,1997,RealGDP,4.44717,0.975977,3.52399957598982,0.0234235963421324,0.4626666666666667,1.4023333333333332,0.8933333333333334,1.001,1.0933333333333335,0.0916666666666666,0.2853333333333333,2.958333333333333,1.2106666666666668
2010,2011,Unemployment,8.93333333333333,0.3,8.3525,0.58636875,0.576,2.357666666666667,1.3683333333333334,1.2426666666666666,1.5986666666666665,0.1283333333333333,0.4806666666666666,4.512,2.821
2017,2020,Unemployment,8.10833333333333,0.25,5.5625,0.66796875,0.569,3.595,1.33,1.4800000000000002,1.385,0.138,0.5133333333333333,4.639666666666666,2.380333333333333
2020,2020,Unemployment,8.10833333333333,0.6,8.55,0.31,0.586,4.416666666666667,1.4306666666666663,1.659,1.7376666666666667,0.1346666666666666,0.4645,4.987666666666667,1.9436666666666664
2011,2012,RealGDP,2.28069,0.2302,2.4704,4.83852384,0.6173333333333333,2.7300000000000004,1.4606666666666666,1.2893333333333332,1.7006666666666668,0.13,0.5163333333333333,4.781666666666666,3.817
2018,2021,RealGDP,0.0,0.25,1.15,2.2275,0.5723333333333332,3.74,1.280333333333333,1.4703333333333333,1.617,0.135,0.441,4.820666666666667,2.6573333333333333
2016,2016,Core CPI,2.18235875482555,0.7,2.1,0.0525,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2020,2021,RealGDP,0.0,0.3,1.5,1.0,0.5733333333333333,3.877333333333333,1.3666666666666665,1.3903333333333332,1.4783333333333335,0.134,0.4393333333333333,4.875333333333334,2.433
2014,2015,Unemployment,5.275,0.4,6.575,0.256875,0.597,3.5733333333333337,1.3706666666666667,1.5256666666666667,2.022333333333333,0.1343333333333333,0.5496666666666666,4.947666666666667,3.405333333333333
2012,2013,Unemployment,7.35833333333333,0.4,7.895,0.166475,0.6046666666666666,2.989333333333333,1.42,1.354,1.837,0.1276666666666666,0.525,5.136666666666667,3.613
2011,2011,Core CPI,2.17432412557292,0.5,1.21,0.1734,0.614,2.635666666666667,1.4046666666666667,1.2586666666666666,1.7486666666666668,0.1256666666666666,0.493,4.884333333333333,3.268
2016,2016,Unemployment,4.875,0.65,4.73,0.1971,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2017,2017,Unemployment,4.35,1.0,4.5,0.0,0.5523333333333335,3.678,1.313,1.4683333333333335,1.6203333333333336,0.1363333333333333,0.477,4.669333333333333,2.497
2018,2019,Unemployment,3.68333333333333,1.0,3.5,0.0,0.5723333333333332,3.74,1.280333333333333,1.4703333333333333,1.617,0.135,0.441,4.820666666666667,2.6573333333333333
1995,1996,RealGDP,3.77257,0.8,2.4,0.19,0.508,1.3563333333333334,0.798,0.922,0.9396666666666668,0.0976666666666666,0.253,2.671666666666667,1.1689999999999998
2011,2012,RealGDP,2.28069,0.3,3.2,2.19,0.6173333333333333,2.7300000000000004,1.4606666666666666,1.2893333333333332,1.7006666666666668,0.13,0.5163333333333333,4.781666666666666,3.817
2013,2013,RealGDP,1.84187,0.5,2.4,0.49,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
2017,2017,Core PCE,1.6647416887779,0.22,2.15,1.32,0.5723333333333332,3.568,1.346,1.4509999999999998,1.489,0.1343333333333333,0.529,4.818333333333334,2.3243333333333336
2001,2002,RealGDP,1.69594,0.4,2.81,3.7539,0.502,1.721666666666667,0.9986666666666668,1.094666666666667,0.9466666666666668,0.0883333333333333,0.3076666666666667,3.6473333333333335,1.467666666666667
2009,2012,Unemployment,8.075,0.42,8.575,0.226875,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2007,2007,RealGDP,2.01051,0.8,2.7,0.16,0.5073333333333333,2.260333333333333,1.1606666666666663,1.0453333333333334,1.643,0.113,0.353,4.006666666666667,2.3836666666666666
1996,1996,RealGDP,3.77257,0.9,2.5,0.1,0.4743333333333333,1.3993333333333335,0.876,1.0086666666666666,1.192,0.093,0.2933333333333333,2.998333333333333,1.2456666666666667
2010,2011,Core PCE,1.92555704965729,0.206,2.519,1.876139,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2017,2018,RealGDP,2.91886,0.286,2.5224,2.24589824,0.569,3.595,1.33,1.4800000000000002,1.385,0.138,0.5133333333333333,4.639666666666666,2.380333333333333
2010,2010,RealGDP,2.70886,0.8,2.7,0.16,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2015,2015,RealGDP,2.70637,0.31,2.4,1.69,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
2008,2008,Core PCE,1.55932373235605,0.6,1.75,0.1,0.5526666666666666,2.334,1.3173333333333332,1.163333333333333,2.182,0.116,0.455,4.092,3.112666666666667
2012,2012,RealGDP,2.28069,0.7,2.3,0.26,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2010,2011,Unemployment,8.93333333333333,0.6,9.25,0.1,0.5773333333333333,2.451,1.3726666666666667,1.2699999999999998,1.571,0.1326666666666666,0.4853333333333333,4.392666666666667,2.728333333333333
2002,2003,RealGDP,2.79621,0.4,2.5,1.2,0.5043333333333333,1.711666666666667,1.0316666666666665,1.0396666666666663,1.0983333333333334,0.0896666666666666,0.2906666666666666,3.636333333333333,1.4303333333333337
2005,2005,RealGDP,3.48322,0.9,3.5,0.1,0.4843333333333333,2.2703333333333333,1.048,1.0606666666666666,1.2976666666666667,0.102,0.304,3.6366666666666663,2.438
2010,2011,Core CPI,2.17432412557292,0.25,1.43421052631579,0.505540166204986,0.5826666666666667,2.2653333333333334,1.3630000000000002,1.2536666666666667,1.8276666666666668,0.124,0.4886666666666666,4.394666666666666,2.723333333333333
2018,2019,RealGDP,2.28887,0.45,2.0865,1.92751775,0.5746666666666665,3.6466666666666665,1.285,1.4963333333333333,1.785,0.135,0.4696666666666667,4.760333333333333,2.5620000000000003
2019,2020,Unemployment,8.10833333333333,0.8,3.7,0.16,0.576,3.761333333333333,1.272333333333333,1.4756666666666665,1.5516666666666663,0.1353333333333333,0.4423333333333333,4.894666666666667,2.402
2014,2015,Unemployment,5.275,0.35,6.225,0.161875,0.597,3.5733333333333337,1.3706666666666667,1.5256666666666667,2.022333333333333,0.1343333333333333,0.5496666666666666,4.947666666666667,3.405333333333333
2009,2009,Core CPI,1.75022285064397,0.45,1.425,0.406875,0.6346666666666666,2.354,1.3983333333333334,1.2943333333333331,1.7793333333333334,0.126,0.5096666666666666,4.3183333333333325,1.888
2013,2013,Core PCE,1.57823742497407,0.5,1.85,0.115,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
1996,1996,RealGDP,3.77257,0.4,2.0,1.35,0.505,1.3323333333333334,0.8733333333333334,0.9546666666666668,1.0173333333333334,0.0933333333333333,0.2813333333333334,2.793333333333333,1.291
2011,2012,Unemployment,8.075,0.25,8.3875,0.69671875,0.614,2.635666666666667,1.4046666666666667,1.2586666666666666,1.7486666666666668,0.1256666666666666,0.493,4.884333333333333,3.268
2008,2008,Core CPI,1.99951403422141,0.6,2.15,0.09,0.6306666666666667,2.349333333333333,1.3813333333333333,1.2093333333333334,1.9476666666666669,0.131,0.5383333333333334,4.278666666666666,3.858
2021,2021,RealGDP,0.0,0.5,3.05,0.4475,0.5936666666666666,3.998,1.536333333333333,1.5736666666666668,1.5626666666666666,0.137,0.4406666666666667,4.966666666666667,2.5376666666666665
2010,2013,Unemployment,7.35833333333333,0.45,7.9125,0.21421875,0.5826666666666667,2.2653333333333334,1.3630000000000002,1.2536666666666667,1.8276666666666668,0.124,0.4886666666666666,4.394666666666666,2.723333333333333
2007,2008,Core PCE,1.55932373235605,0.35,1.925,0.206875,0.5106666666666667,2.298,1.1953333333333334,1.1223333333333334,1.4976666666666667,0.1166666666666666,0.3516666666666666,3.8496666666666655,3.014
2011,2011,Core CPI,2.17432412557292,0.2232,1.269,0.777339,0.614,2.635666666666667,1.4046666666666667,1.2586666666666666,1.7486666666666668,0.1256666666666666,0.493,4.884333333333333,3.268
2005,2005,RealGDP,3.48322,0.45,3.05,0.6475,0.4976666666666666,2.336666666666667,1.0599999999999998,1.0656666666666668,1.1626666666666667,0.0986666666666666,0.3293333333333333,3.779666666666667,2.225
2015,2017,RealGDP,2.25568,0.22,3.63,2.7531,0.5803333333333334,4.161666666666666,1.4329999999999998,1.4433333333333334,2.826333333333333,0.1416666666666666,0.5186666666666667,4.618,2.635
1996,1997,RealGDP,4.44717,0.25,1.42,2.7536,0.501,1.376,0.8566666666666666,0.938,1.128,0.0913333333333333,0.266,2.6966666666666668,1.1383333333333334
2018,2018,Core CPI,2.19147648266054,0.4,2.045,0.325475,0.5723333333333332,3.74,1.280333333333333,1.4703333333333333,1.617,0.135,0.441,4.820666666666667,2.6573333333333333
2010,2011,Core PCE,1.92555704965729,0.4,1.0,0.2625,0.5826666666666667,2.2653333333333334,1.3630000000000002,1.2536666666666667,1.8276666666666668,0.124,0.4886666666666666,4.394666666666666,2.723333333333333
2014,2014,Core PCE,1.45028728412906,0.4,1.65,0.14,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2017,2017,Core CPI,1.74258526230291,0.4,2.0,0.1625,0.5723333333333332,3.568,1.346,1.4509999999999998,1.489,0.1343333333333333,0.529,4.818333333333334,2.3243333333333336
2019,2019,Core PCE,1.64766365267226,0.6,1.8,0.0975,0.572,3.823333333333333,1.284,1.521,1.2816666666666667,0.1393333333333333,0.451,4.719333333333334,2.687
2017,2017,Core PCE,1.6647416887779,0.78,1.71,0.0534,0.5566666666666666,3.731,1.3413333333333333,1.4883333333333333,1.374,0.1423333333333333,0.5096666666666666,4.647333333333333,2.428333333333333
2012,2012,Core CPI,1.94900192417855,0.8,1.25,0.05,0.6046666666666666,2.989333333333333,1.42,1.354,1.837,0.1276666666666666,0.525,5.136666666666667,3.613
2014,2014,Core CPI,1.7271000610448,0.35,2.025,0.286875,0.5863333333333333,4.170333333333333,1.4333333333333331,1.5409999999999997,2.0643333333333334,0.135,0.509,4.929333333333333,2.876333333333333
2012,2013,RealGDP,1.84187,0.3,2.4,1.69,0.6023333333333333,3.0,1.4136666666666666,1.3793333333333333,1.7299999999999998,0.1303333333333333,0.5156666666666667,5.050000000000001,3.757
2012,2013,Unemployment,7.35833333333333,0.45,7.2625,0.29046875,0.6046666666666666,2.989333333333333,1.42,1.354,1.837,0.1276666666666666,0.525,5.136666666666667,3.613
2017,2018,Unemployment,3.89166666666667,0.49,4.045,0.315475,0.5523333333333335,3.678,1.313,1.4683333333333335,1.6203333333333336,0.1363333333333333,0.477,4.669333333333333,2.497
2012,2013,Core PCE,1.57823742497407,0.3,2.0,0.6925,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2012,2012,Core CPI,1.94900192417855,0.3,1.95,0.435,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2003,2003,RealGDP,2.79621,0.4,2.7,1.16,0.5073333333333333,1.9686666666666663,0.9973333333333332,1.024,1.2279999999999998,0.098,0.3246666666666666,3.944333333333333,1.6266666666666667
2007,2007,Core PCE,2.25317372895313,0.46,1.985,0.122275,0.5073333333333333,2.260333333333333,1.1606666666666663,1.0453333333333334,1.643,0.113,0.353,4.006666666666667,2.3836666666666666
2011,2014,Unemployment,6.15833333333333,0.25,7.8175,0.85731875,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2007,2007,RealGDP,2.01051,0.4,1.7,0.96,0.516,2.261,1.263,1.154,1.9106666666666667,0.1156666666666666,0.3803333333333333,4.082666666666667,2.9606666666666666
2019,2020,Core PCE,1.38228378866574,0.8,1.85,0.04,0.573,3.838333333333333,1.3496666666666666,1.4726666666666668,1.4073333333333335,0.134,0.426,4.871666666666667,2.626666666666667
2000,2001,RealGDP,0.95434,0.4,3.5,1.2,0.5116666666666667,1.5103333333333335,0.9183333333333332,1.0563333333333331,0.956,0.0846666666666666,0.2793333333333332,3.313,1.4036666666666668
2010,2012,Unemployment,8.075,0.5,6.775,0.424375,0.576,2.357666666666667,1.3683333333333334,1.2426666666666666,1.5986666666666665,0.1283333333333333,0.4806666666666666,4.512,2.821
2015,2015,Core PCE,1.1841665165822,0.6,1.7,0.0975,0.5843333333333333,4.196000000000001,1.4613333333333334,1.5123333333333333,2.199,0.139,0.516,4.702333333333333,2.697333333333333
2006,2006,RealGDP,2.78281,0.7,3.2,0.21,0.511,2.235,1.0773333333333337,1.0476666666666663,1.2436666666666667,0.1123333333333333,0.329,3.719,2.873666666666667
2014,2014,Core PCE,1.45028728412906,0.35,1.77,0.5296,0.597,3.5733333333333337,1.3706666666666667,1.5256666666666667,2.022333333333333,0.1343333333333333,0.5496666666666666,4.947666666666667,3.405333333333333
2017,2020,Unemployment,8.10833333333333,0.5,4.75,0.3625,0.569,3.595,1.33,1.4800000000000002,1.385,0.138,0.5133333333333333,4.639666666666666,2.380333333333333
2007,2008,RealGDP,0.12219,0.3,2.5,2.1,0.5066666666666667,2.377666666666667,1.2103333333333337,1.139,1.6536666666666668,0.1213333333333333,0.356,3.8723333333333336,2.844
2002,2003,RealGDP,2.79621,0.2,3.19,4.0139,0.5103333333333334,1.7466666666666668,1.0093333333333332,1.09,1.0063333333333333,0.0906666666666666,0.3183333333333333,3.758333333333333,1.4106666666666667
1995,1996,RealGDP,3.77257,0.5,2.25,1.2875,0.486,1.34,0.775,0.9033333333333332,0.8256666666666667,0.0933333333333333,0.2413333333333333,2.6373333333333333,1.1886666666666663
2018,2019,RealGDP,2.28887,0.37,3.2,1.69,0.5746666666666665,3.6466666666666665,1.285,1.4963333333333333,1.785,0.135,0.4696666666666667,4.760333333333333,2.5620000000000003
2017,2019,RealGDP,2.28887,0.33,2.29,2.1859,0.5523333333333335,3.678,1.313,1.4683333333333335,1.6203333333333336,0.1363333333333333,0.477,4.669333333333333,2.497
1992,1993,RealGDP,2.75179,0.5,2.9,0.64,0.4226666666666667,1.527,0.7456666666666667,0.8763333333333333,0.8943333333333333,0.0873333333333333,0.236,2.541,1.1496666666666666
2005,2005,RealGDP,3.48322,0.23,2.78,2.9016,0.4886666666666666,2.366,1.0596666666666663,1.055,1.2033333333333334,0.1053333333333333,0.3366666666666666,3.784333333333333,2.583
2010,2012,RealGDP,2.28069,0.32,3.6,2.95,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2017,2017,Unemployment,4.35,0.99,4.49,0.0099,0.5566666666666666,3.731,1.3413333333333333,1.4883333333333333,1.374,0.1423333333333333,0.5096666666666666,4.647333333333333,2.428333333333333
2019,2020,Core PCE,1.38228378866574,0.35,2.01,0.3824,0.573,3.838333333333333,1.3496666666666666,1.4726666666666668,1.4073333333333335,0.134,0.426,4.871666666666667,2.626666666666667
2010,2012,Unemployment,8.075,0.6,9.175,0.131875,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2009,2010,Core CPI,0.645572526463334,0.9,1.8,0.0225,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
1997,1998,RealGDP,4.48139,0.15,2.87800326801961,7.71312566543931,0.4946666666666666,1.3903333333333332,0.8610000000000001,1.0006666666666666,1.0116666666666667,0.0946666666666666,0.308,2.885333333333333,1.2286666666666666
2010,2010,Unemployment,9.60833333333333,0.985,9.74875,0.0053109375,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2004,2004,RealGDP,3.85255,0.9,4.4,0.09,0.476,2.1886666666666668,0.9726666666666668,1.0490000000000002,1.1243333333333334,0.0926666666666666,0.2916666666666667,3.8053333333333335,1.9736666666666665
2012,2012,Core PCE,1.80752567718949,0.77,1.84,0.0719,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2011,2012,Core CPI,1.94900192417855,0.3,2.025,0.511875,0.6173333333333333,2.7300000000000004,1.4606666666666666,1.2893333333333332,1.7006666666666668,0.13,0.5163333333333333,4.781666666666666,3.817
2012,2013,RealGDP,1.84187,0.8,2.5,0.2,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2010,2010,Core PCE,0.923599155883825,0.3,0.725,0.461875,0.5826666666666667,2.2653333333333334,1.3630000000000002,1.2536666666666667,1.8276666666666668,0.124,0.4886666666666666,4.394666666666666,2.723333333333333
2016,2016,Unemployment,4.875,0.8,4.65,0.09,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2010,2010,Unemployment,9.60833333333333,0.5,9.5375,0.13296875,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
1998,1999,RealGDP,4.7945,0.35,1.25,1.2875,0.4789999999999999,1.4226666666666663,0.8559999999999999,1.020333333333333,1.0786666666666669,0.0853333333333333,0.2993333333333333,3.002,1.084666666666667
1997,1998,RealGDP,4.48139,0.7,2.3,0.26,0.4733333333333333,1.405333333333333,0.8763333333333333,0.995,1.0163333333333333,0.0986666666666666,0.307,2.888666666666667,1.245
2010,2012,Unemployment,8.075,0.4,9.13,0.28185,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2014,2017,RealGDP,2.25568,0.45,2.4,0.69,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2012,2012,RealGDP,2.28069,0.46,1.89,0.9779,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
1994,1994,RealGDP,4.02879,0.6,3.58,0.4536,0.4616666666666666,1.4596666666666664,0.7626666666666667,0.9086666666666666,0.855,0.0956666666666666,0.237,2.658,1.1649999999999998
2017,2017,Unemployment,4.35,0.65,4.695,0.225725,0.5723333333333332,3.568,1.346,1.4509999999999998,1.489,0.1343333333333333,0.529,4.818333333333334,2.3243333333333336
2013,2014,Unemployment,6.15833333333333,0.3,7.1375,0.43421875,0.601,3.3203333333333336,1.4163333333333334,1.4826666666666668,1.8823333333333332,0.132,0.5283333333333333,4.976333333333333,3.6153333333333335
2014,2014,Core PCE,1.45028728412906,0.36,1.16,0.2769,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
2020,2020,RealGDP,-3.40459,0.75,-1.45,0.2475,0.5766666666666667,4.172333333333333,1.4906666666666668,1.6209999999999998,1.3606666666666667,0.137,0.457,4.930666666666666,2.182
2016,2016,Core PCE,1.82189194515254,0.8,1.7,0.0475,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2017,2019,Unemployment,3.68333333333333,0.6,4.7375,0.24046875,0.5566666666666666,3.731,1.3413333333333333,1.4883333333333333,1.374,0.1423333333333333,0.5096666666666666,4.647333333333333,2.428333333333333
2009,2010,Core CPI,0.645572526463334,0.7,1.7,0.0725,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2007,2008,Core PCE,1.55932373235605,0.6,2.15,0.09,0.5106666666666667,2.298,1.1953333333333334,1.1223333333333334,1.4976666666666667,0.1166666666666666,0.3516666666666666,3.8496666666666655,3.014
2013,2013,Core CPI,1.72314678876611,0.4,0.85,0.315,0.5883333333333334,3.442,1.375,1.527,1.9586666666666663,0.131,0.5153333333333333,4.935,3.301
2017,2019,Unemployment,3.68333333333333,0.4,5.05,0.235,0.5523333333333335,3.678,1.313,1.4683333333333335,1.6203333333333336,0.1363333333333333,0.477,4.669333333333333,2.497
2012,2014,RealGDP,2.28778,0.4,1.6,0.69,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2011,2011,Core PCE,1.92555704965729,0.9,1.8,0.0225,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2016,2016,Unemployment,4.875,0.59,4.725,0.290625,0.568,3.670666666666667,1.3396666666666668,1.4526666666666668,1.4906666666666668,0.139,0.5453333333333333,4.698666666666667,2.196
2010,2010,Core PCE,0.923599155883825,0.5464,1.0918,0.10247276,0.5773333333333333,2.451,1.3726666666666667,1.2699999999999998,1.571,0.1326666666666666,0.4853333333333333,4.392666666666667,2.728333333333333
2010,2011,Unemployment,8.93333333333333,0.5,8.8,0.1225,0.5773333333333333,2.451,1.3726666666666667,1.2699999999999998,1.571,0.1326666666666666,0.4853333333333333,4.392666666666667,2.728333333333333
2012,2012,Unemployment,8.075,0.9,8.25,0.025,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2008,2009,RealGDP,-2.59989,0.5,1.3,0.46,0.5526666666666666,2.334,1.3173333333333332,1.163333333333333,2.182,0.116,0.455,4.092,3.112666666666667
2020,2021,RealGDP,0.0,0.7,3.4,0.29,0.5756666666666667,3.995333333333333,1.5186666666666666,1.6133333333333333,1.4463333333333332,0.1356666666666666,0.449,4.899333333333334,2.139
2007,2007,Core CPI,2.31034482758621,0.65,2.125,0.071875,0.516,2.261,1.263,1.154,1.9106666666666667,0.1156666666666666,0.3803333333333333,4.082666666666667,2.9606666666666666
2015,2015,RealGDP,2.70637,0.31,2.27,1.5971,0.5803333333333334,4.161666666666666,1.4329999999999998,1.4433333333333334,2.826333333333333,0.1416666666666666,0.5186666666666667,4.618,2.635
2017,2018,Core PCE,2.00962285412503,0.65,1.675,0.081875,0.5523333333333335,3.678,1.313,1.4683333333333335,1.6203333333333336,0.1363333333333333,0.477,4.669333333333333,2.497
2014,2014,Core PCE,1.45028728412906,0.3212,1.4202,0.39453196,0.597,3.5733333333333337,1.3706666666666667,1.5256666666666667,2.022333333333333,0.1343333333333333,0.5496666666666666,4.947666666666667,3.405333333333333
2018,2020,RealGDP,-3.40459,0.25,1.05,3.3475,0.5746666666666665,3.6466666666666665,1.285,1.4963333333333333,1.785,0.135,0.4696666666666667,4.760333333333333,2.5620000000000003
2014,2016,RealGDP,1.66747,0.26,2.56,2.3764,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
1996,1997,RealGDP,4.44717,0.5,2.0,0.55,0.4743333333333333,1.3993333333333335,0.876,1.0086666666666666,1.192,0.093,0.2933333333333333,2.998333333333333,1.2456666666666667
2009,2012,RealGDP,2.28069,0.51,2.51,0.9299,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2014,2014,Core PCE,1.45028728412906,0.33,2.085,0.265275,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
2015,2016,Unemployment,4.875,0.9,5.2375,0.04046875,0.589,4.224333333333334,1.4513333333333334,1.547,2.111333333333333,0.1373333333333333,0.5293333333333333,4.977666666666667,2.280666666666667
2009,2012,Unemployment,8.075,0.7,8.3,0.0725,0.5766666666666667,2.1416666666666666,1.3849999999999998,1.2556666666666667,1.6906666666666668,0.1246666666666666,0.474,4.429333333333333,2.6140000000000003
2007,2007,Core PCE,2.25317372895313,0.35,2.0,0.2125,0.5106666666666667,2.298,1.1953333333333334,1.1223333333333334,1.4976666666666667,0.1166666666666666,0.3516666666666666,3.8496666666666655,3.014
2017,2020,RealGDP,-3.40459,0.37,2.04,2.2284,0.5723333333333332,3.568,1.346,1.4509999999999998,1.489,0.1343333333333333,0.529,4.818333333333334,2.3243333333333336
2019,2021,RealGDP,0.0,0.51,1.26,0.9224,0.573,3.838333333333333,1.3496666666666666,1.4726666666666668,1.4073333333333335,0.134,0.426,4.871666666666667,2.626666666666667
2013,2013,Core PCE,1.57823742497407,0.4,1.975,0.211875,0.5883333333333334,3.442,1.375,1.527,1.9586666666666663,0.131,0.5153333333333333,4.935,3.301
2016,2019,Unemployment,3.68333333333333,0.55,4.6875,0.31171875,0.568,3.670666666666667,1.3396666666666668,1.4526666666666668,1.4906666666666668,0.139,0.5453333333333333,4.698666666666667,2.196
2016,2017,Unemployment,4.35,0.65,4.7,0.22875,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2003,2003,RealGDP,2.79621,0.6,3.0,0.45,0.4973333333333333,2.166,0.9586666666666668,1.0466666666666666,1.4456666666666669,0.091,0.2866666666666666,3.878,1.5439999999999998
2018,2018,Core CPI,2.19147648266054,0.8,2.25,0.05,0.5723333333333332,3.74,1.280333333333333,1.4703333333333333,1.617,0.135,0.441,4.820666666666667,2.6573333333333333
