"YEAR FORECAST MADE","QUARTER","YEAR BEING FORECAST","INDICATOR","FORECASTER ID","INDUSTRY","Year.ID.ForecastYear.Quarter","Indicator.Year.ID.ForecastYear.Quarter","BIN 1","BIN 2","BIN 3","BIN 4","BIN 5","BIN 6","BIN 7","BIN 8","BIN 9","BIN 10","BIN 11","BIN 1 prob","BIN 2 prob","BIN 3 prob","BIN 4 prob","BIN 5 prob","BIN 6 prob","BIN 7 prob","BIN 8 prob","BIN 9 prob","BIN 10 prob","BIN 11 prob","BIN 1 midpoint","BIN 2 midpoint","BIN 3 midpoint","BIN 4 midpoint","BIN 5 midpoint","BIN 6 midpoint","BIN 7 midpoint","BIN 8 midpoint","BIN 9 midpoint","BIN 10 midpoint","BIN 11 midpoint","nbin","bin_value_sum","TDIST","actual","ACTUAL_BIN","MAX","NUM_OF_MAX","ACTUAL_CONF","HIT","pred_average","pred_var"
2018,3,2018,"Core CPI",579,1,"2018-579-2018-3","Core CPI-2018-579-2018-3",0,5,20,50,20,5,0,0,0,0,,0,0.05,0.2,0.5,0.2,0.05,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.5,1,0.2,0,2.75,0.2
2018,3,2018,"Core CPI",484,2,"2018-484-2018-3","Core CPI-2018-484-2018-3",0,0,5,29,45,18,3,0,0,0,,0,0,0.05,0.29,0.45,0.18,0.03,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.45,1,0.45,1,2.325,0.191875
2018,3,2018,"Core CPI",572,1,"2018-572-2018-3","Core CPI-2018-572-2018-3",0,1,6,20,55,11,5,2,0,0,,0,0.01,0.06,0.2,0.55,0.11,0.05,0.02,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.55,1,0.55,1,2.29,0.2534
2018,3,2018,"Core CPI",570,2,"2018-570-2018-3","Core CPI-2018-570-2018-3",0,0,5,29,46,18,2,0,0,0,,0,0,0.05,0.29,0.46,0.18,0.02,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.46,1,0.46,1,2.335,0.180275
2018,3,2018,"Core CPI",563,2,"2018-563-2018-3","Core CPI-2018-563-2018-3",0.12,0.44,5.04,29.04,53.56,10.2,1.32,0.24,0.04,0,,0.0012,0.0044,0.0504,0.2904,0.5356,0.102,0.0132,0.0024,4e-04,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.5356,1,0.5356,1,2.386,0.164904
2018,3,2018,"Core CPI",584,2,"2018-584-2018-3","Core CPI-2018-584-2018-3",0,0,4.5,42.6,47.7,5.2,0,0,0,0,,0,0,0.045,0.426,0.477,0.052,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.477,1,0.477,1,2.482,0.110676
2018,3,2018,"Core CPI",433,2,"2018-433-2018-3","Core CPI-2018-433-2018-3",0,0,0,13,60,27,0,0,0,0,,0,0,0,0.13,0.6,0.27,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.6,1,0.6,1,2.18,0.0951
2018,3,2018,"Core CPI",510,2,"2018-510-2018-3","Core CPI-2018-510-2018-3",0,0,0,10,90,0,0,0,0,0,,0,0,0,0.1,0.9,0,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.9,1,0.9,1,2.3,0.0225
2018,3,2018,"Core CPI",557,1,"2018-557-2018-3","Core CPI-2018-557-2018-3",0,0,0,50,45,5,0,0,0,0,,0,0,0,0.5,0.45,0.05,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.5,1,0.45,0,2.475,0.086875
2018,3,2018,"Core CPI",426,2,"2018-426-2018-3","Core CPI-2018-426-2018-3",0,0,20,45,20,10,5,0,0,0,,0,0,0.2,0.45,0.2,0.1,0.05,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.45,1,0.2,0,2.575,0.281875
2018,3,2018,"Core CPI",569,1,"2018-569-2018-3","Core CPI-2018-569-2018-3",,,,,,,,,,,,,,,,,,,,,,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,,0.25,2.19147648266054,5,,,,,,
2018,3,2018,"Core CPI",472,2,"2018-472-2018-3","Core CPI-2018-472-2018-3",0,0,0,15,70,15,0,0,0,0,,0,0,0,0.15,0.7,0.15,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.19147648266054,5,0.7,1,0.7,1,2.25,0.075
2018,3,2018,"Core PCE",578,2,"2018-578-2018-3","Core PCE-2018-578-2018-3",0,0,0,0,50,50,0,0,0,0,,0,0,0,0,0.5,0.5,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.5,2,0.5,0.5,2,0.0625
2018,3,2018,"Core PCE",583,2,"2018-583-2018-3","Core PCE-2018-583-2018-3",,,,,,,,,,,,,,,,,,,,,,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,,0.25,2.00962285412503,5,,,,,,
2018,3,2018,"Core PCE",572,1,"2018-572-2018-3","Core PCE-2018-572-2018-3",0,1,5,17,50,12,10,4,1,0,,0,0.01,0.05,0.17,0.5,0.12,0.1,0.04,0.01,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.5,1,0.5,1,2.16,0.3669
2018,3,2018,"Core PCE",584,2,"2018-584-2018-3","Core PCE-2018-584-2018-3",0,0,0,8.5,59.9,30.4,1.2,0,0,0,,0,0,0,0.085,0.599,0.304,0.012,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.599,1,0.599,1,2.1285,0.09448775
2018,3,2018,"Core PCE",553,2,"2018-553-2018-3","Core PCE-2018-553-2018-3",0.7,0.8,2,7,25,36,16,10,2,0.5,,0.007,0.008,0.02,0.07,0.25,0.36,0.16,0.1,0.02,0.005,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.36,1,0.25,0,1.7885,0.45676775
2018,3,2018,"Core PCE",472,2,"2018-472-2018-3","Core PCE-2018-472-2018-3",0,0,0,0,60,40,0,0,0,0,,0,0,0,0,0.6,0.4,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.6,1,0.6,1,2.05,0.06
2018,3,2018,"Core PCE",577,2,"2018-577-2018-3","Core PCE-2018-577-2018-3",0,0,4,20,53,22,1,0,0,0,,0,0,0.04,0.2,0.53,0.22,0.01,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.53,1,0.53,1,2.27,0.1546
2018,3,2018,"Core PCE",569,1,"2018-569-2018-3","Core PCE-2018-569-2018-3",,,,,,,,,,,,,,,,,,,,,,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,,0.25,2.00962285412503,5,,,,,,
2018,3,2018,"Core PCE",576,2,"2018-576-2018-3","Core PCE-2018-576-2018-3",0,0,0,26,42,32,0,0,0,0,,0,0,0,0.26,0.42,0.32,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.42,1,0.42,1,2.22,0.1441
2018,3,2018,"Core PCE",504,1,"2018-504-2018-3","Core PCE-2018-504-2018-3",0,0,0,6,10,40,30,10,3,1,,0,0,0,0.06,0.1,0.4,0.3,0.1,0.03,0.01,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.4,1,0.1,0,1.545,0.325475
2018,3,2018,"Core PCE",422,1,"2018-422-2018-3","Core PCE-2018-422-2018-3",0,0,10,21,37,27,5,0,0,0,,0,0,0.1,0.21,0.37,0.27,0.05,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.37,1,0.37,1,2.27,0.2696
2018,3,2018,"Core PCE",574,2,"2018-574-2018-3","Core PCE-2018-574-2018-3",1,4,10,15,35,30,4,1,0,0,,0.01,0.04,0.1,0.15,0.35,0.3,0.04,0.01,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.35,1,0.35,1,2.3,0.4025
2018,3,2018,"Core PCE",546,1,"2018-546-2018-3","Core PCE-2018-546-2018-3",0,0,2,20,40,35,3,0,0,0,,0,0,0.02,0.2,0.4,0.35,0.03,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.4,1,0.4,1,2.165,0.180275
2018,3,2018,"Core PCE",424,1,"2018-424-2018-3","Core PCE-2018-424-2018-3",,,,,,,,,,,,,,,,,,,,,,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,,0.25,2.00962285412503,5,,,,,,
2018,3,2018,"Core PCE",433,2,"2018-433-2018-3","Core PCE-2018-433-2018-3",0,0,0,15,55,30,0,0,0,0,,0,0,0,0.15,0.55,0.3,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.55,1,0.55,1,2.175,0.106875
2018,3,2018,"Core PCE",428,2,"2018-428-2018-3","Core PCE-2018-428-2018-3",,,,,,,,,,,,,,,,,,,,,,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,,0.25,2.00962285412503,5,,,,,,
2018,3,2018,"Core PCE",507,3,"2018-507-2018-3","Core PCE-2018-507-2018-3",,,,,,,,,,,,,,,,,,,,,,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,,0.25,2.00962285412503,5,,,,,,
2018,3,2018,"Core PCE",411,2,"2018-411-2018-3","Core PCE-2018-411-2018-3",,,,,,,,,,,,,,,,,,,,,,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,,0.25,2.00962285412503,5,,,,,,
2018,3,2018,"Core PCE",532,2,"2018-532-2018-3","Core PCE-2018-532-2018-3",0,0,0,50,50,0,0,0,0,0,,0,0,0,0.5,0.5,0,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,0.25,2.00962285412503,5,0.5,2,0.5,0.5,2.5,0.0625
2018,3,2018,"RealGDP",572,1,"2018-572-2018-3","RealGDP-2018-572-2018-3",0,0,1,9,85,4,1,0,0,0,0,0,0,0.01,0.09,0.85,0.04,0.01,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.85,1,0.85,1,2.55,0.2075
2018,3,2018,"RealGDP",549,3,"2018-549-2018-3","RealGDP-2018-549-2018-3",0,0,0,35,65,0,0,0,0,0,0,0,0,0,0.35,0.65,0,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.65,1,0.65,1,2.85,0.2275
2018,3,2018,"RealGDP",421,2,"2018-421-2018-3","RealGDP-2018-421-2018-3",0,0,0,40,40,15,5,0,0,0,0,0,0,0,0.4,0.4,0.15,0.05,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.4,2,0.4,0.5,2.65,0.7275
2018,3,2018,"RealGDP",524,2,"2018-524-2018-3","RealGDP-2018-524-2018-3",0,0,0,10,70,20,0,0,0,0,0,0,0,0,0.1,0.7,0.2,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.7,1,0.7,1,2.4,0.29
2018,3,2018,"RealGDP",574,2,"2018-574-2018-3","RealGDP-2018-574-2018-3",0,0,2,36,60,2,0,0,0,0,0,0,0,0.02,0.36,0.6,0.02,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.6,1,0.6,1,2.88,0.3156
2018,3,2018,"RealGDP",456,1,"2018-456-2018-3","RealGDP-2018-456-2018-3",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,0.25,2.99646,5,,,,,,
2018,3,2018,"RealGDP",559,1,"2018-559-2018-3","RealGDP-2018-559-2018-3",0,0,1,5,32,25,21,14,2,0,0,0,0,0.01,0.05,0.32,0.25,0.21,0.14,0.02,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.32,1,0.32,1,1.4,1.55
2018,3,2018,"RealGDP",563,2,"2018-563-2018-3","RealGDP-2018-563-2018-3",0,0,0.2,26.68,72.44,0.68,0,0,0,0,0,0,0,0.002,0.2668,0.7244,0.0068,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.7244,1,0.7244,1,2.764,0.211904
2018,3,2018,"RealGDP",583,2,"2018-583-2018-3","RealGDP-2018-583-2018-3",0,0,0,15,85,0,0,0,0,0,0,0,0,0,0.15,0.85,0,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.85,1,0.85,1,2.65,0.1275
2018,3,2018,"RealGDP",557,1,"2018-557-2018-3","RealGDP-2018-557-2018-3",0,0,0,30,65,5,0,0,0,0,0,0,0,0,0.3,0.65,0.05,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.65,1,0.65,1,2.75,0.2875
2018,3,2018,"RealGDP",579,1,"2018-579-2018-3","RealGDP-2018-579-2018-3",0,0,0,10,70,10,5,5,0,0,0,0,0,0,0.1,0.7,0.1,0.05,0.05,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.7,1,0.7,1,2.25,0.7875
2018,3,2018,"RealGDP",560,2,"2018-560-2018-3","RealGDP-2018-560-2018-3",0,0,5,20,40,20,10,5,0,0,0,0,0,0.05,0.2,0.4,0.2,0.1,0.05,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.4,1,0.4,1,2.25,1.3875
2018,3,2018,"RealGDP",555,1,"2018-555-2018-3","RealGDP-2018-555-2018-3",0,0,0,70,30,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.7,1,0.3,0,3.2,0.21
2018,3,2018,"RealGDP",553,2,"2018-553-2018-3","RealGDP-2018-553-2018-3",0.3,0.3,3.5,15,45,22,5,4,3.2,1.55,0.15,0.003,0.003,0.035,0.15,0.45,0.22,0.05,0.04,0.032,0.0155,0.0015,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.45,1,0.45,1,2.0865,1.92751775
2018,3,2018,"RealGDP",578,2,"2018-578-2018-3","RealGDP-2018-578-2018-3",0,0,10,40,45,5,0,0,0,0,0,0,0,0.1,0.4,0.45,0.05,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.45,1,0.45,1,3.05,0.5475
2018,3,2018,"RealGDP",484,2,"2018-484-2018-3","RealGDP-2018-484-2018-3",0,1,9,31,45,10,3,1,0,0,0,0,0.01,0.09,0.31,0.45,0.1,0.03,0.01,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.45,1,0.45,1,2.83,0.9611
2018,3,2018,"RealGDP",577,2,"2018-577-2018-3","RealGDP-2018-577-2018-3",0,0,5,20,56,12,7,0,0,0,0,0,0,0.05,0.2,0.56,0.12,0.07,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.56,1,0.56,1,2.54,0.7984
2018,3,2018,"RealGDP",568,2,"2018-568-2018-3","RealGDP-2018-568-2018-3",0,0,0,30,40,20,10,0,0,0,0,0,0,0,0.3,0.4,0.2,0.1,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.4,1,0.4,1,2.4,0.89
2018,3,2018,"RealGDP",433,2,"2018-433-2018-3","RealGDP-2018-433-2018-3",0,0,0,43,55,2,0,0,0,0,0,0,0,0,0.43,0.55,0.02,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,0.25,2.99646,5,0.55,1,0.55,1,2.91,0.2819
2018,3,2018,"Unemployment",424,1,"2018-424-2018-3","Unemployment-2018-424-2018-3",,,,,,,,,,,,,,,,,,,,,,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,,0.25,4,9,,,,,,
2018,3,2018,"Unemployment",504,1,"2018-504-2018-3","Unemployment-2018-504-2018-3",0,0,0,0,0,1,2,27,40,30,,0,0,0,0,0,0.01,0.02,0.27,0.4,0.3,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.4,1,0.4,1,4.445,0.510725
2018,3,2018,"Unemployment",576,2,"2018-576-2018-3","Unemployment-2018-576-2018-3",0,0,0,0,0,0,0,3,40,57,,0,0,0,0,0,0,0,0.03,0.4,0.57,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.57,1,0.4,0,3.9525,0.28711875
2018,3,2018,"Unemployment",472,2,"2018-472-2018-3","Unemployment-2018-472-2018-3",0,0,0,0,0,0,0,0,15,85,,0,0,0,0,0,0,0,0,0.15,0.85,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.85,1,0.15,0,3.65,0.1275
2018,3,2018,"Unemployment",569,1,"2018-569-2018-3","Unemployment-2018-569-2018-3",,,,,,,,,,,,,,,,,,,,,,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,,0.25,4,9,,,,,,
2018,3,2018,"Unemployment",528,1,"2018-528-2018-3","Unemployment-2018-528-2018-3",0,0,0,0,0,0,0,0,10,90,,0,0,0,0,0,0,0,0,0.1,0.9,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.9,1,0.1,0,3.6,0.09
2018,3,2018,"Unemployment",557,1,"2018-557-2018-3","Unemployment-2018-557-2018-3",0,0,0,0,0,0,0,0,35,65,,0,0,0,0,0,0,0,0,0.35,0.65,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.65,1,0.35,0,3.85,0.2275
2018,3,2018,"Unemployment",426,2,"2018-426-2018-3","Unemployment-2018-426-2018-3",0,0,0,0,0,0,0,10,45,45,,0,0,0,0,0,0,0,0.1,0.45,0.45,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.45,2,0.45,0.5,4.125,0.365625
2018,3,2018,"Unemployment",411,2,"2018-411-2018-3","Unemployment-2018-411-2018-3",,,,,,,,,,,,,,,,,,,,,,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,,0.25,4,9,,,,,,
2018,3,2018,"Unemployment",422,1,"2018-422-2018-3","Unemployment-2018-422-2018-3",0,0,0,0,0,0,0,2,43,55,,0,0,0,0,0,0,0,0.02,0.43,0.55,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.55,1,0.43,0,3.965,0.275025
2018,3,2018,"Unemployment",555,1,"2018-555-2018-3","Unemployment-2018-555-2018-3",0,0,0,0,0,0,0,0,40,60,,0,0,0,0,0,0,0,0,0.4,0.6,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.6,1,0.4,0,3.9,0.24
2018,3,2018,"Unemployment",572,1,"2018-572-2018-3","Unemployment-2018-572-2018-3",0,0,0,0,0,0,0,1,39,60,,0,0,0,0,0,0,0,0.01,0.39,0.6,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.6,1,0.39,0,3.9075,0.25456875
2018,3,2018,"Unemployment",507,3,"2018-507-2018-3","Unemployment-2018-507-2018-3",,,,,,,,,,,,,,,,,,,,,,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,,0.25,4,9,,,,,,
2018,3,2018,"Unemployment",508,2,"2018-508-2018-3","Unemployment-2018-508-2018-3",0,0,0,0,0,0,0,0,40,60,,0,0,0,0,0,0,0,0,0.4,0.6,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.6,1,0.4,0,3.9,0.24
2018,3,2018,"Unemployment",570,2,"2018-570-2018-3","Unemployment-2018-570-2018-3",0,0,0,0,0,0,0,0,37,63,,0,0,0,0,0,0,0,0,0.37,0.63,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.63,1,0.37,0,3.87,0.2331
2018,3,2018,"Unemployment",553,2,"2018-553-2018-3","Unemployment-2018-553-2018-3",0,0,0,0,0,0,0,0,50,50,,0,0,0,0,0,0,0,0,0.5,0.5,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.5,2,0.5,0.5,4,0.25
2018,3,2018,"Unemployment",433,2,"2018-433-2018-3","Unemployment-2018-433-2018-3",0,0,0,0,0,0,0,0,35,65,,0,0,0,0,0,0,0,0,0.35,0.65,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.65,1,0.35,0,3.85,0.2275
2018,3,2018,"Unemployment",524,2,"2018-524-2018-3","Unemployment-2018-524-2018-3",0,0,0,0,0,0,0,0,20,80,,0,0,0,0,0,0,0,0,0.2,0.8,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.8,1,0.2,0,3.7,0.16
2018,3,2018,"Unemployment",518,2,"2018-518-2018-3","Unemployment-2018-518-2018-3",0,0,0,0,0,0,0,0,45,55,,0,0,0,0,0,0,0,0,0.45,0.55,,9.5,8.5,7.75,7.25,6.75,6.25,5.75,5.25,4.5,3.5,,10,100,0.25,4,9,0.55,1,0.45,0,3.95,0.2475
2018,3,2019,"Core CPI",555,1,"2019-555-2018-3","Core CPI-2019-555-2018-3",0,0,10,50,40,0,0,0,0,,,0,0,0.1,0.5,0.4,0,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,1.25,2.29057263673473,5,0.5,1,0.4,0,2.6,0.1025
2018,3,2019,"Core CPI",574,2,"2019-574-2018-3","Core CPI-2019-574-2018-3",5,10,15,25,20,15,6,3,1,,,0.05,0.1,0.15,0.25,0.2,0.15,0.06,0.03,0.01,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,1.25,2.29057263673473,5,0.25,1,0.2,0,2.575,0.736875
2018,3,2019,"Core CPI",472,2,"2019-472-2018-3","Core CPI-2019-472-2018-3",0,0,0,70,30,0,0,0,0,,,0,0,0,0.7,0.3,0,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,1.25,2.29057263673473,5,0.7,1,0.3,0,2.6,0.0525
2018,3,2019,"Core CPI",518,2,"2019-518-2018-3","Core CPI-2019-518-2018-3",0,0,0,15,70,15,0,0,0,,,0,0,0,0.15,0.7,0.15,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,1.25,2.29057263673473,5,0.7,1,0.7,1,2.25,0.075
2018,3,2019,"Core CPI",579,1,"2019-579-2018-3","Core CPI-2019-579-2018-3",0,5,20,50,20,5,0,0,0,,,0,0.05,0.2,0.5,0.2,0.05,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,1.25,2.29057263673473,5,0.5,1,0.2,0,2.75,0.2
2018,3,2019,"Core CPI",568,2,"2019-568-2018-3","Core CPI-2019-568-2018-3",0,0,10,35,25,20,10,0,0,,,0,0,0.1,0.35,0.25,0.2,0.1,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,1.25,2.29057263673473,5,0.35,1,0.25,0,2.325,0.331875
2018,3,2019,"Core CPI",570,2,"2019-570-2018-3","Core CPI-2019-570-2018-3",2,6,14,22,24,18,9,3,1,,,0.0202020202020202,0.0606060606060606,0.141414141414141,0.222222222222222,0.242424242424242,0.181818181818182,0.0909090909090909,0.0303030303030303,0.0101010101010101,,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,,,10,99,1.25,2.29057263673473,5,0.24,1,0.24,1,2.38636363636364,0.640495867768595
2018,3,2019,"Core CPI",508,2,"2019-508-2018-3","Core CPI-2019-508-2018-3",0,0,0,25,50,25,0,0,0,,,0,0,0,0.25,0.5,0.25,0,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,1.25,2.29057263673473,5,0.5,1,0.5,1,2.25,0.125
2018,3,2019,"Core CPI",576,2,"2019-576-2018-3","Core CPI-2019-576-2018-3",0,0,0,22,40,33,5,0,0,,,0,0,0,0.22,0.4,0.33,0.05,0,0,0,,4.25,3.75,3.25,2.75,2.25,1.75,1.25,0.75,0.25,-0.25,,10,100,1.25,2.29057263673473,5,0.4,1,0.4,1,2.145,0.176475
