"Year.ID.ForecastYear.Quarter","YEAR FORECAST MADE","YEAR BEING FORECAST","QUARTER","FORECASTER ID","INDUSTRY","BIN 1","BIN 2","BIN 3","BIN 4","BIN 5","BIN 6","BIN 7","BIN 8","BIN 9","BIN 10","INDICATOR","TDIST"
"2015-570-2014-2",2014,2015,2,570,2,0,1,4,15,30,30,15,4,1,0,"Core CPI",1.5
"2015-572-2014-2",2014,2015,2,572,1,0,0,2,6,22,40,22,7,1,0,"Core CPI",1.5
"2015-574-2014-2",2014,2015,2,574,2,2,4,9,15,20,20,15,9,4,2,"Core CPI",1.5
"2015-576-2014-2",2014,2015,2,576,2,0,0,0,0,20,54,24,2,0,0,"Core CPI",1.5
"2015-577-2014-2",2014,2015,2,577,2,7.9,6.9,11,14.1,14.5,15.7,11.5,8.5,5.2,4.7,"Core CPI",1.5
"2015-578-2014-2",2014,2015,2,578,2,0,0,5,15,35,30,10,5,0,0,"Core CPI",1.5
"2015-579-2014-2",2014,2015,2,579,1,0,0,0,0,55,35,10,0,0,0,"Core CPI",1.5
"2015-411-2014-3",2014,2015,3,411,2,,,,,,,,,,,"Core CPI",1.25
"2015-420-2014-3",2014,2015,3,420,2,0,0,0,0,10,60,30,0,0,0,"Core CPI",1.25
"2015-421-2014-3",2014,2015,3,421,2,0,5,15,25,25,20,10,0,0,0,"Core CPI",1.25
"2015-422-2014-3",2014,2015,3,422,1,0,0,5,15,25,20,20,10,5,0,"Core CPI",1.25
"2015-426-2014-3",2014,2015,3,426,2,0,0,10,30,30,25,5,0,0,0,"Core CPI",1.25
"2015-428-2014-3",2014,2015,3,428,2,0,0,0,10,60,10,5,5,5,5,"Core CPI",1.25
"2015-433-2014-3",2014,2015,3,433,2,0,0,0,20,60,20,0,0,0,0,"Core CPI",1.25
"2015-446-2014-3",2014,2015,3,446,2,,,,,,,,,,,"Core CPI",1.25
"2015-463-2014-3",2014,2015,3,463,2,0,1,6,13,28,36,9,6,1,0,"Core CPI",1.25
"2015-484-2014-3",2014,2015,3,484,2,0,0,1,21,35,31,11,1,0,0,"Core CPI",1.25
"2015-504-2014-3",2014,2015,3,504,1,0,0,0,0,4,30,40,20,5,1,"Core CPI",1.25
"2015-506-2014-3",2014,2015,3,506,2,0,0,5,20,30,40,5,0,0,0,"Core CPI",1.25
"2015-507-2014-3",2014,2015,3,507,3,0,0,0,5,38,55,2,0,0,0,"Core CPI",1.25
"2015-508-2014-3",2014,2015,3,508,2,0,0,0,10,35,45,10,0,0,0,"Core CPI",1.25
"2015-510-2014-3",2014,2015,3,510,2,0,0,0,10,70,20,0,0,0,0,"Core CPI",1.25
"2015-512-2014-3",2014,2015,3,512,2,0,0,5,10,30,40,10,5,0,0,"Core CPI",1.25
"2015-518-2014-3",2014,2015,3,518,2,0,0,0,15,50,35,0,0,0,0,"Core CPI",1.25
"2015-520-2014-3",2014,2015,3,520,2,0,0,0,0,25,75,0,0,0,0,"Core CPI",1.25
"2015-524-2014-3",2014,2015,3,524,2,0,0,10,25,40,20,5,0,0,0,"Core CPI",1.25
"2015-526-2014-3",2014,2015,3,526,2,0,0,0,20,50,25,5,0,0,0,"Core CPI",1.25
"2015-527-2014-3",2014,2015,3,527,2,0,0,0,0,60,40,0,0,0,0,"Core CPI",1.25
"2015-532-2014-3",2014,2015,3,532,2,0,0,0,0,50,50,0,0,0,0,"Core CPI",1.25
"2015-535-2014-3",2014,2015,3,535,1,0,0,10,50,30,10,0,0,0,0,"Core CPI",1.25
"2015-542-2014-3",2014,2015,3,542,1,0,0,20,40,30,10,0,0,0,0,"Core CPI",1.25
"2015-546-2014-3",2014,2015,3,546,1,0,1,2,7,45,35,7,2,1,0,"Core CPI",1.25
"2015-548-2014-3",2014,2015,3,548,2,0,0,0,0,15,75,10,0,0,0,"Core CPI",1.25
"2015-549-2014-3",2014,2015,3,549,1,0,0,0,5,70,25,0,0,0,0,"Core CPI",1.25
"2015-553-2014-3",2014,2015,3,553,2,0,0.5,3,24,32.5,29,8,3,0,0,"Core CPI",1.25
"2015-555-2014-3",2014,2015,3,555,1,0,0,0,0,30,40,30,0,0,0,"Core CPI",1.25
"2015-556-2014-3",2014,2015,3,556,1,0,0,12.5,22.5,27.5,22.5,12.5,2.5,0,0,"Core CPI",1.25
"2015-557-2014-3",2014,2015,3,557,1,0,0,0,30,50,20,0,0,0,0,"Core CPI",1.25
"2015-559-2014-3",2014,2015,3,559,1,0,1,12,23,35,20,8,1,0,0,"Core CPI",1.25
"2015-563-2014-3",2014,2015,3,563,2,10.4,7.12,12.72,17.2,18.96,15.2,8.48,5.12,2.84,1.96,"Core CPI",1.25
"2015-568-2014-3",2014,2015,3,568,2,0,5,10,35,35,10,5,0,0,0,"Core CPI",1.25
"2015-569-2014-3",2014,2015,3,569,1,,,,,,,,,,,"Core CPI",1.25
"2015-570-2014-3",2014,2015,3,570,2,0,0,0,6,33,44,15,2,0,0,"Core CPI",1.25
"2015-572-2014-3",2014,2015,3,572,1,0,0,2,7,22,40,22,6,1,0,"Core CPI",1.25
"2015-574-2014-3",2014,2015,3,574,2,2,4,9,20,20,20,15,6,3,1,"Core CPI",1.25
"2015-575-2014-3",2014,2015,3,575,2,0.3,1.9,5.5,18.6,45.8,17.1,8,2.2,0.5,0.1,"Core CPI",1.25
"2015-577-2014-3",2014,2015,3,577,2,14.6,8,9.5,10.8,11.8,11.8,9.8,7.7,6.2,9.8,"Core CPI",1.25
"2015-578-2014-3",2014,2015,3,578,2,0,0,5,16,53,21,5,0,0,0,"Core CPI",1.25
"2015-579-2014-3",2014,2015,3,579,1,0,0,0,25,60,15,0,0,0,0,"Core CPI",1.25
"2015-580-2014-3",2014,2015,3,580,1,0,0,0,0,0,30,60,10,0,0,"Core CPI",1.25
"2015-411-2014-4",2014,2015,4,411,2,,,,,,,,,,,"Core CPI",1
"2015-421-2014-4",2014,2015,4,421,2,0,5,15,25,30,20,5,0,0,0,"Core CPI",1
"2015-422-2014-4",2014,2015,4,422,1,0,0,5,15,20,20,20,15,5,0,"Core CPI",1
"2015-423-2014-4",2014,2015,4,423,2,,,,,,,,,,,"Core CPI",1
"2015-426-2014-4",2014,2015,4,426,2,0,0,10,35,35,15,5,0,0,0,"Core CPI",1
"2015-428-2014-4",2014,2015,4,428,2,2,4,6,17,40,17,6,4,2,2,"Core CPI",1
"2015-429-2014-4",2014,2015,4,429,2,,,,,,,,,,,"Core CPI",1
"2015-433-2014-4",2014,2015,4,433,2,0,0,0,5,30,60,5,0,0,0,"Core CPI",1
"2015-446-2014-4",2014,2015,4,446,2,,,,,,,,,,,"Core CPI",1
"2015-484-2014-4",2014,2015,4,484,2,0,0,1,21,35,31,11,1,0,0,"Core CPI",1
"2015-504-2014-4",2014,2015,4,504,1,0,0,0,5,7,30,40,12,5,1,"Core CPI",1
"2015-506-2014-4",2014,2015,4,506,2,0,0,0,5,25,55,15,0,0,0,"Core CPI",1
"2015-507-2014-4",2014,2015,4,507,3,0,0,0,5,40,45,10,0,0,0,"Core CPI",1
"2015-510-2014-4",2014,2015,4,510,2,0,0,0,0,50,50,0,0,0,0,"Core CPI",1
"2015-512-2014-4",2014,2015,4,512,2,0,0,5,10,20,30,20,10,5,0,"Core CPI",1
"2015-518-2014-4",2014,2015,4,518,2,0,0,0,0,15,70,15,0,0,0,"Core CPI",1
"2015-520-2014-4",2014,2015,4,520,2,0,0,0,0,40,60,0,0,0,0,"Core CPI",1
"2015-524-2014-4",2014,2015,4,524,2,0,0,10,25,40,20,5,0,0,0,"Core CPI",1
"2015-526-2014-4",2014,2015,4,526,2,0,0,0,20,50,25,5,0,0,0,"Core CPI",1
"2015-527-2014-4",2014,2015,4,527,2,0,0,0,5,60,35,0,0,0,0,"Core CPI",1
"2015-533-2014-4",2014,2015,4,533,1,0,0,0,0,15,35,35,10,5,0,"Core CPI",1
"2015-535-2014-4",2014,2015,4,535,1,0,0,0,40,30,30,0,0,0,0,"Core CPI",1
"2015-542-2014-4",2014,2015,4,542,1,0,0,5,15,60,15,5,0,0,0,"Core CPI",1
"2015-546-2014-4",2014,2015,4,546,1,0,0,2,5,38,37,15,3,0,0,"Core CPI",1
"2015-548-2014-4",2014,2015,4,548,2,0,0,0,0,5,85,10,0,0,0,"Core CPI",1
"2015-549-2014-4",2014,2015,4,549,1,0,0,0,10,50,40,0,0,0,0,"Core CPI",1
"2015-553-2014-4",2014,2015,4,553,2,0,0.5,3,24,32.5,29,8,3,0,0,"Core CPI",1
"2015-555-2014-4",2014,2015,4,555,1,0,0,0,30,50,20,0,0,0,0,"Core CPI",1
"2015-556-2014-4",2014,2015,4,556,1,0,0,12.5,27.5,27.5,22.5,10,0,0,0,"Core CPI",1
"2015-557-2014-4",2014,2015,4,557,1,0,0,0,25,55,20,0,0,0,0,"Core CPI",1
"2015-559-2014-4",2014,2015,4,559,1,0,0,3,18,37,29,12,1,0,0,"Core CPI",1
"2015-560-2014-4",2014,2015,4,560,2,,,,,,,,,,,"Core CPI",1
"2015-563-2014-4",2014,2015,4,563,2,0.52,2.44,7.52,16.84,29.92,27.16,11.68,3.16,0.6,0.16,"Core CPI",1
"2015-568-2014-4",2014,2015,4,568,2,0,0,0,30,35,25,10,0,0,0,"Core CPI",1
"2015-569-2014-4",2014,2015,4,569,1,,,,,,,,,,,"Core CPI",1
"2015-570-2014-4",2014,2015,4,570,2,2,1,5,12,21,24,20,11,4,0,"Core CPI",1
"2015-572-2014-4",2014,2015,4,572,1,0,0,1,6,22,40,22,7,2,0,"Core CPI",1
"2015-574-2014-4",2014,2015,4,574,2,1,3,9,20,20,25,12,6,3,1,"Core CPI",1
"2015-575-2014-4",2014,2015,4,575,2,1.2,3.2,7.8,10.2,14.7,18.2,41.4,3.1,0.2,0,"Core CPI",1
"2015-577-2014-4",2014,2015,4,577,2,7.8,5.1,7.9,10,11.6,12.1,13.1,10,7.9,14.5,"Core CPI",1
"2015-578-2014-4",2014,2015,4,578,2,0,0,0,0,30,65,5,0,0,0,"Core CPI",1
"2015-579-2014-4",2014,2015,4,579,1,0,0,0,5,60,35,0,0,0,0,"Core CPI",1
"2016-411-2015-1",2015,2016,1,411,2,,,,,,,,,,,"Core CPI",1.75
"2016-421-2015-1",2015,2016,1,421,2,0,5,15,30,30,15,5,0,0,0,"Core CPI",1.75
"2016-422-2015-1",2015,2016,1,422,1,0,0,5,15,20,20,20,15,5,0,"Core CPI",1.75
"2016-423-2015-1",2015,2016,1,423,2,,,,,,,,,,,"Core CPI",1.75
"2016-426-2015-1",2015,2016,1,426,2,0,0,0,5,20,35,30,10,0,0,"Core CPI",1.75
"2016-428-2015-1",2015,2016,1,428,2,0,0,0,15,35,25,15,6,4,0,"Core CPI",1.75
"2016-429-2015-1",2015,2016,1,429,2,,,,,,,,,,,"Core CPI",1.75
"2016-433-2015-1",2015,2016,1,433,2,0,0,0,15,60,20,5,0,0,0,"Core CPI",1.75
"2016-456-2015-1",2015,2016,1,456,1,,,,,,,,,,,"Core CPI",1.75
"2016-504-2015-1",2015,2016,1,504,1,0,0,2,3,15,35,30,10,4,1,"Core CPI",1.75
"2016-506-2015-1",2015,2016,1,506,2,0,0,5,15,20,25,20,10,5,0,"Core CPI",1.75
"2016-507-2015-1",2015,2016,1,507,3,0,0,0,2,43,47,8,0,0,0,"Core CPI",1.75
"2016-508-2015-1",2015,2016,1,508,2,,,,,,,,,,,"Core CPI",1.75
"2016-510-2015-1",2015,2016,1,510,2,0,0,0,0,20,60,20,0,0,0,"Core CPI",1.75
"2016-512-2015-1",2015,2016,1,512,2,0,0,0,0,20,40,15,10,10,5,"Core CPI",1.75
"2016-518-2015-1",2015,2016,1,518,2,0,0,0,0,60,30,10,0,0,0,"Core CPI",1.75
"2016-520-2015-1",2015,2016,1,520,2,0,0,0,0,25,75,0,0,0,0,"Core CPI",1.75
"2016-524-2015-1",2015,2016,1,524,2,0,0,10,25,40,20,5,0,0,0,"Core CPI",1.75
"2016-527-2015-1",2015,2016,1,527,2,0,0,0,20,60,20,0,0,0,0,"Core CPI",1.75
"2016-542-2015-1",2015,2016,1,542,1,0,0,5,20,50,20,5,0,0,0,"Core CPI",1.75
"2016-546-2015-1",2015,2016,1,546,1,0,0,2,10,20,35,20,10,2,1,"Core CPI",1.75
"2016-548-2015-1",2015,2016,1,548,2,0,0,0,0,5,85,10,0,0,0,"Core CPI",1.75
"2016-549-2015-1",2015,2016,1,549,1,0,0,0,2,48,48,2,0,0,0,"Core CPI",1.75
"2016-553-2015-1",2015,2016,1,553,2,0.1,0.5,1,15,33,33,15,1,1,0.4,"Core CPI",1.75
"2016-555-2015-1",2015,2016,1,555,1,0,0,0,0,5,90,5,0,0,0,"Core CPI",1.75
"2016-556-2015-1",2015,2016,1,556,1,0,0,12.5,27.5,27.5,22.5,10,0,0,0,"Core CPI",1.75
"2016-557-2015-1",2015,2016,1,557,1,0,0,0,0,35,45,20,0,0,0,"Core CPI",1.75
"2016-559-2015-1",2015,2016,1,559,1,0,2,10,25,30,20,10,3,0,0,"Core CPI",1.75
"2016-563-2015-1",2015,2016,1,563,2,12.84,8,11.48,13.72,15.32,14.2,9.72,6.24,4.48,4,"Core CPI",1.75
"2016-568-2015-1",2015,2016,1,568,2,0,0,0,30,35,25,10,0,0,0,"Core CPI",1.75
"2016-569-2015-1",2015,2016,1,569,1,,,,,,,,,,,"Core CPI",1.75
"2016-570-2015-1",2015,2016,1,570,2,4,3,6,12,17,20,18,13,7,0,"Core CPI",1.75
"2016-572-2015-1",2015,2016,1,572,1,0,0,1,6,25,35,25,6,2,0,"Core CPI",1.75
"2016-574-2015-1",2015,2016,1,574,2,1,5,9,20,25,20,10,6,3,1,"Core CPI",1.75
"2016-575-2015-1",2015,2016,1,575,2,0.9,2.1,6.1,8.3,12.6,27.5,26.2,13.3,3,0,"Core CPI",1.75
"2016-577-2015-1",2015,2016,1,577,2,8.7,4,5.2,8.3,10.5,14.1,25.2,7.7,6.8,9.5,"Core CPI",1.75
"2016-578-2015-1",2015,2016,1,578,2,0,0,0,10,50,35,5,0,0,0,"Core CPI",1.75
"2016-579-2015-1",2015,2016,1,579,1,0,0,5,30,35,20,10,0,0,0,"Core CPI",1.75
"2016-580-2015-1",2015,2016,1,580,1,0,0,0,0,40,40,20,0,0,0,"Core CPI",1.75
"2016-411-2015-2",2015,2016,2,411,2,,,,,,,,,,,"Core CPI",1.5
"2016-422-2015-2",2015,2016,2,422,1,0,0,5,15,20,20,20,15,5,0,"Core CPI",1.5
"2016-424-2015-2",2015,2016,2,424,1,,,,,,,,,,,"Core CPI",1.5
"2016-426-2015-2",2015,2016,2,426,2,0,0,0,0,20,40,35,5,0,0,"Core CPI",1.5
"2016-428-2015-2",2015,2016,2,428,2,0,0,0,40,20,15,10,6,5,4,"Core CPI",1.5
"2016-429-2015-2",2015,2016,2,429,2,,,,,,,,,,,"Core CPI",1.5
"2016-433-2015-2",2015,2016,2,433,2,0,0,0,15,60,25,0,0,0,0,"Core CPI",1.5
"2016-456-2015-2",2015,2016,2,456,1,,,,,,,,,,,"Core CPI",1.5
"2016-463-2015-2",2015,2016,2,463,2,0,0,0,10,50,40,0,0,0,0,"Core CPI",1.5
"2016-484-2015-2",2015,2016,2,484,2,0,0,1,13,33,35,17,1,0,0,"Core CPI",1.5
"2016-504-2015-2",2015,2016,2,504,1,0,0,2,3,15,35,30,10,4,1,"Core CPI",1.5
"2016-506-2015-2",2015,2016,2,506,2,0,0,0,10,40,35,15,0,0,0,"Core CPI",1.5
"2016-507-2015-2",2015,2016,2,507,3,0,0,0,5,25,55,15,0,0,0,"Core CPI",1.5
"2016-510-2015-2",2015,2016,2,510,2,0,0,0,0,0,100,0,0,0,0,"Core CPI",1.5
"2016-512-2015-2",2015,2016,2,512,2,0,0,0,0,20,40,15,10,10,5,"Core CPI",1.5
"2016-518-2015-2",2015,2016,2,518,2,0,0,0,0,60,30,10,0,0,0,"Core CPI",1.5
"2016-520-2015-2",2015,2016,2,520,2,0,0,0,0,25,75,0,0,0,0,"Core CPI",1.5
"2016-523-2015-2",2015,2016,2,523,2,7.12,10.17,14.53,20.39,14.24,9.97,6.98,4.88,3.42,8.3,"Core CPI",1.5
"2016-527-2015-2",2015,2016,2,527,2,0,0,0,20,60,20,0,0,0,0,"Core CPI",1.5
"2016-532-2015-2",2015,2016,2,532,2,0,0,0,0,45,55,0,0,0,0,"Core CPI",1.5
"2016-533-2015-2",2015,2016,2,533,1,0,0,10,15,20,20,20,10,5,0,"Core CPI",1.5
"2016-535-2015-2",2015,2016,2,535,1,0,0,10,60,20,10,0,0,0,0,"Core CPI",1.5
"2016-542-2015-2",2015,2016,2,542,1,0,0,5,10,50,25,10,0,0,0,"Core CPI",1.5
"2016-546-2015-2",2015,2016,2,546,1,0,0,5,25,30,25,10,5,0,0,"Core CPI",1.5
"2016-548-2015-2",2015,2016,2,548,2,0,0,0,0,55,45,0,0,0,0,"Core CPI",1.5
"2016-549-2015-2",2015,2016,2,549,1,0,0,0,5,40,55,0,0,0,0,"Core CPI",1.5
"2016-555-2015-2",2015,2016,2,555,1,0,0,0,10,45,45,0,0,0,0,"Core CPI",1.5
"2016-556-2015-2",2015,2016,2,556,1,0,0,12.5,27.5,27.5,22.5,10,0,0,0,"Core CPI",1.5
"2016-557-2015-2",2015,2016,2,557,1,0,0,0,0,30,50,20,0,0,0,"Core CPI",1.5
"2016-559-2015-2",2015,2016,2,559,1,0,2,10,25,30,20,10,3,0,0,"Core CPI",1.5
"2016-560-2015-2",2015,2016,2,560,2,,,,,,,,,,,"Core CPI",1.5
"2016-563-2015-2",2015,2016,2,563,2,4.12,4.44,6.44,9.88,13.72,16.36,16.12,12.52,8.36,8.04,"Core CPI",1.5
"2016-568-2015-2",2015,2016,2,568,2,0,0,0,30,35,25,10,0,0,0,"Core CPI",1.5
"2016-569-2015-2",2015,2016,2,569,1,,,,,,,,,,,"Core CPI",1.5
"2016-570-2015-2",2015,2016,2,570,2,6,3,6,12,17,20,18,13,5,0,"Core CPI",1.5
"2016-572-2015-2",2015,2016,2,572,1,0,0,1,6,28,30,27,6,2,0,"Core CPI",1.5
"2016-574-2015-2",2015,2016,2,574,2,1,5,9,20,25,20,10,6,3,1,"Core CPI",1.5
"2016-575-2015-2",2015,2016,2,575,2,0.8,1.9,8.1,20.2,41.3,18.7,6.7,1.2,0.9,0.2,"Core CPI",1.5
"2016-576-2015-2",2015,2016,2,576,2,0,0,0,0,5,24,39,25,6,1,"Core CPI",1.5
"2016-577-2015-2",2015,2016,2,577,2,0,0,0,3,20.4,24.7,20.6,18.6,10.5,2.2,"Core CPI",1.5
"2016-578-2015-2",2015,2016,2,578,2,0,0,0,10,50,35,5,0,0,0,"Core CPI",1.5
"2016-579-2015-2",2015,2016,2,579,1,0,0,0,20,40,30,10,0,0,0,"Core CPI",1.5
"2016-580-2015-2",2015,2016,2,580,1,0,0,0,0,40,40,20,0,0,0,"Core CPI",1.5
"2016-581-2015-2",2015,2016,2,581,1,0,0,5,25,50,15,5,0,0,0,"Core CPI",1.5
"2016-411-2015-3",2015,2016,3,411,2,,,,,,,,,,,"Core CPI",1.25
"2016-421-2015-3",2015,2016,3,421,2,0,5,15,30,30,15,5,0,0,0,"Core CPI",1.25
"2016-422-2015-3",2015,2016,3,422,1,0,0,5,15,20,20,20,15,5,0,"Core CPI",1.25
"2016-424-2015-3",2015,2016,3,424,1,,,,,,,,,,,"Core CPI",1.25
"2016-426-2015-3",2015,2016,3,426,2,0,5,30,35,20,10,0,0,0,0,"Core CPI",1.25
"2016-428-2015-3",2015,2016,3,428,2,0,0,0,40,20,15,10,6,5,4,"Core CPI",1.25
"2016-433-2015-3",2015,2016,3,433,2,0,0,0,20,60,20,0,0,0,0,"Core CPI",1.25
"2016-456-2015-3",2015,2016,3,456,1,,,,,,,,,,,"Core CPI",1.25
"2016-463-2015-3",2015,2016,3,463,2,,,,,,,,,,,"Core CPI",1.25
"2016-484-2015-3",2015,2016,3,484,2,0,0,1,13,37,31,17,1,0,0,"Core CPI",1.25
"2016-504-2015-3",2015,2016,3,504,1,0,0,2,3,15,35,30,10,4,1,"Core CPI",1.25
"2016-506-2015-3",2015,2016,3,506,2,5,5,5,15,25,25,10,5,5,0,"Core CPI",1.25
"2016-508-2015-3",2015,2016,3,508,2,0,0,5,10,35,35,10,5,0,0,"Core CPI",1.25
"2016-510-2015-3",2015,2016,3,510,2,0,0,0,15,70,15,0,0,0,0,"Core CPI",1.25
"2016-512-2015-3",2015,2016,3,512,2,0,0,0,0,20,40,15,10,10,5,"Core CPI",1.25
"2016-518-2015-3",2015,2016,3,518,2,0,0,0,0,60,30,10,0,0,0,"Core CPI",1.25
"2016-520-2015-3",2015,2016,3,520,2,0,0,0,0,30,70,0,0,0,0,"Core CPI",1.25
"2016-527-2015-3",2015,2016,3,527,2,0,0,0,25,60,15,0,0,0,0,"Core CPI",1.25
"2016-528-2015-3",2015,2016,3,528,1,0,0,0,0,60,30,10,0,0,0,"Core CPI",1.25
"2016-533-2015-3",2015,2016,3,533,1,0,0,10,15,20,20,20,10,5,0,"Core CPI",1.25
"2016-535-2015-3",2015,2016,3,535,1,0,0,35,35,20,10,0,0,0,0,"Core CPI",1.25
"2016-542-2015-3",2015,2016,3,542,1,0,0,5,10,50,25,10,0,0,0,"Core CPI",1.25
"2016-546-2015-3",2015,2016,3,546,1,0,0,2,13,30,30,15,9,1,0,"Core CPI",1.25
"2016-548-2015-3",2015,2016,3,548,2,0,0,0,0,10,85,5,0,0,0,"Core CPI",1.25
"2016-549-2015-3",2015,2016,3,549,1,0,0,0,25,45,30,0,0,0,0,"Core CPI",1.25
"2016-553-2015-3",2015,2016,3,553,2,0.5,0.8,2.5,12.5,30,34,17,2,0.7,0,"Core CPI",1.25
"2016-555-2015-3",2015,2016,3,555,1,0,0,0,0,20,60,20,0,0,0,"Core CPI",1.25
"2016-557-2015-3",2015,2016,3,557,1,0,0,0,0.2554,20.93,67.3075,11.4383,0.0687,0,0,"Core CPI",1.25
"2016-559-2015-3",2015,2016,3,559,1,0,1,4,20,41,30,3,1,0,0,"Core CPI",1.25
"2016-560-2015-3",2015,2016,3,560,2,,,,,,,,,,,"Core CPI",1.25
"2016-563-2015-3",2015,2016,3,563,2,7.68,7.12,10.8,14.92,18.16,17.16,11.96,6.76,2.92,2.52,"Core CPI",1.25
"2016-568-2015-3",2015,2016,3,568,2,0,0,0,30,35,25,10,0,0,0,"Core CPI",1.25
"2016-569-2015-3",2015,2016,3,569,1,,,,,,,,,,,"Core CPI",1.25
"2016-570-2015-3",2015,2016,3,570,2,2,3,7,12,17,20,18,13,7,1,"Core CPI",1.25
"2016-572-2015-3",2015,2016,3,572,1,0,0,2,10,30,30,20,6,2,0,"Core CPI",1.25
"2016-574-2015-3",2015,2016,3,574,2,1,5,9,20,25,20,10,6,3,1,"Core CPI",1.25
"2016-575-2015-3",2015,2016,3,575,2,0.1,1.5,17.2,32,27.9,8.5,10.1,1.5,1.1,0.1,"Core CPI",1.25
"2016-576-2015-3",2015,2016,3,576,2,2,2.5,5,10,60,10,5,2.5,2,1,"Core CPI",1.25
"2016-577-2015-3",2015,2016,3,577,2,0,1,8,12,20,23,23,8,4,1,"Core CPI",1.25
"2016-578-2015-3",2015,2016,3,578,2,0,0,0,0,15,80,5,0,0,0,"Core CPI",1.25
"2016-579-2015-3",2015,2016,3,579,1,0,0,0,15,40,35,10,0,0,0,"Core CPI",1.25
"2016-581-2015-3",2015,2016,3,581,1,0,0,5,20,55,15,5,0,0,0,"Core CPI",1.25
"2016-411-2015-4",2015,2016,4,411,2,,,,,,,,,,,"Core CPI",1
"2016-421-2015-4",2015,2016,4,421,2,0,0,10,30,30,20,5,5,0,0,"Core CPI",1
"2016-422-2015-4",2015,2016,4,422,1,0,0,5,15,20,20,20,15,5,0,"Core CPI",1
"2016-424-2015-4",2015,2016,4,424,1,,,,,,,,,,,"Core CPI",1
"2016-426-2015-4",2015,2016,4,426,2,0,0,15,35,30,15,5,0,0,0,"Core CPI",1
"2016-428-2015-4",2015,2016,4,428,2,0,0,5,10,45,15,10,6,5,4,"Core CPI",1
"2016-429-2015-4",2015,2016,4,429,2,,,,,,,,,,,"Core CPI",1
"2016-433-2015-4",2015,2016,4,433,2,0,0,0,5,20,60,10,5,0,0,"Core CPI",1
"2016-456-2015-4",2015,2016,4,456,1,,,,,,,,,,,"Core CPI",1
"2016-463-2015-4",2015,2016,4,463,2,0,0,0,20,50,30,0,0,0,0,"Core CPI",1
"2016-472-2015-4",2015,2016,4,472,2,0,0,0,0,35,65,0,0,0,0,"Core CPI",1
"2016-484-2015-4",2015,2016,4,484,2,0,0,1,13,37,31,17,1,0,0,"Core CPI",1
"2016-504-2015-4",2015,2016,4,504,1,0,0,2,3,15,35,30,10,4,1,"Core CPI",1
"2016-506-2015-4",2015,2016,4,506,2,0,0,5,10,60,20,5,0,0,0,"Core CPI",1
"2016-507-2015-4",2015,2016,4,507,3,0,0,0,0,20,65,15,0,0,0,"Core CPI",1
"2016-508-2015-4",2015,2016,4,508,2,,,,,,,,,,,"Core CPI",1
"2016-510-2015-4",2015,2016,4,510,2,0,0,0,0,100,0,0,0,0,0,"Core CPI",1
"2016-518-2015-4",2015,2016,4,518,2,0,0,0,0,60,30,10,0,0,0,"Core CPI",1
"2016-520-2015-4",2015,2016,4,520,2,0,0,0,0,30,70,0,0,0,0,"Core CPI",1
"2016-523-2015-4",2015,2016,4,523,2,,,,,,,,,,,"Core CPI",1
"2016-524-2015-4",2015,2016,4,524,2,0,0,10,25,40,20,5,0,0,0,"Core CPI",1
"2016-528-2015-4",2015,2016,4,528,1,0,0,0,0,30,60,10,0,0,0,"Core CPI",1
"2016-532-2015-4",2015,2016,4,532,2,0,0,0,0,45,55,0,0,0,0,"Core CPI",1
"2016-533-2015-4",2015,2016,4,533,1,,,,,,,,,,,"Core CPI",1
"2016-535-2015-4",2015,2016,4,535,1,0,0,5,70,25,0,0,0,0,0,"Core CPI",1
"2016-540-2015-4",2015,2016,4,540,2,,,,,,,,,,,"Core CPI",1
"2016-542-2015-4",2015,2016,4,542,1,0,0,0,15,30,40,15,0,0,0,"Core CPI",1
"2016-546-2015-4",2015,2016,4,546,1,0,1,5,15,35,30,10,3,1,0,"Core CPI",1
"2016-548-2015-4",2015,2016,4,548,2,0,0,0,0,50,40,10,0,0,0,"Core CPI",1
"2016-549-2015-4",2015,2016,4,549,1,0,0,0,10,60,30,0,0,0,0,"Core CPI",1
"2016-553-2015-4",2015,2016,4,553,2,0.5,0.8,2.5,12.5,35,30,16,2,0.7,0,"Core CPI",1
"2016-555-2015-4",2015,2016,4,555,1,0,0,0,0,20,60,20,0,0,0,"Core CPI",1
"2016-556-2015-4",2015,2016,4,556,1,0,0,12.5,27.5,27.5,22.5,10,0,0,0,"Core CPI",1
"2016-557-2015-4",2015,2016,4,557,1,0,0,0,5,43,47,5,0,0,0,"Core CPI",1
"2016-559-2015-4",2015,2016,4,559,1,0,1,4,21,45,25,3,1,0,0,"Core CPI",1
"2016-563-2015-4",2015,2016,4,563,2,0.84,2.92,7.88,17.44,30.04,25.72,11.32,3.08,0.52,0.24,"Core CPI",1
"2016-568-2015-4",2015,2016,4,568,2,0,0,0,20,30,30,20,0,0,0,"Core CPI",1
"2016-569-2015-4",2015,2016,4,569,1,,,,,,,,,,,"Core CPI",1
"2016-570-2015-4",2015,2016,4,570,2,6,3,6,12,17,20,18,13,5,0,"Core CPI",1
"2016-572-2015-4",2015,2016,4,572,1,0,0,8,10,32,32,10,6,2,0,"Core CPI",1
"2016-574-2015-4",2015,2016,4,574,2,1,5,9,20,25,20,10,6,3,1,"Core CPI",1
