Year.ID.ForecastYear.Quarter,YEAR FORECAST MADE,YEAR BEING FORECAST,QUARTER,FORECASTER ID,INDUSTRY,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,INDICATOR,TDIST
2018-555-2017-1,2017,2018,1,555,1.0,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2018-556-2017-1,2017,2018,1,556,1.0,0.0,0.0,12.5,27.5,27.5,22.5,10.0,0.0,0.0,0.0,Core PCE,1.75
2018-557-2017-1,2017,2018,1,557,1.0,0.0,0.0,10.0,25.0,40.0,20.0,5.0,0.0,0.0,0.0,Core PCE,1.75
2018-560-2017-1,2017,2018,1,560,2.0,,,,,,,,,,,Core PCE,1.75
2018-563-2017-1,2017,2018,1,563,2.0,1.16,2.12,4.4,7.96,13.96,19.32,20.8,15.36,8.64,6.28,Core PCE,1.75
2018-568-2017-1,2017,2018,1,568,2.0,0.0,0.0,0.0,7.0,32.0,27.0,25.0,9.0,0.0,0.0,Core PCE,1.75
2018-569-2017-1,2017,2018,1,569,1.0,,,,,,,,,,,Core PCE,1.75
2018-570-2017-1,2017,2018,1,570,2.0,2.0,1.0,4.0,12.0,20.0,25.0,20.0,12.0,4.0,0.0,Core PCE,1.75
2018-572-2017-1,2017,2018,1,572,1.0,0.0,2.0,9.0,12.0,25.0,25.0,12.0,9.0,5.0,1.0,Core PCE,1.75
2018-574-2017-1,2017,2018,1,574,2.0,1.0,5.0,9.0,15.0,20.0,25.0,15.0,6.0,3.0,1.0,Core PCE,1.75
2018-576-2017-1,2017,2018,1,576,2.0,0.0,0.0,0.0,10.0,35.0,35.0,15.0,5.0,0.0,0.0,Core PCE,1.75
2018-577-2017-1,2017,2018,1,577,2.0,0.0,0.0,2.0,4.0,33.0,48.0,7.0,2.0,2.0,2.0,Core PCE,1.75
2018-578-2017-1,2017,2018,1,578,2.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2018-579-2017-1,2017,2018,1,579,1.0,0.0,0.0,0.0,5.0,30.0,40.0,20.0,5.0,0.0,0.0,Core PCE,1.75
2018-583-2017-1,2017,2018,1,583,2.0,,,,,,,,,,,Core PCE,1.75
2018-411-2017-2,2017,2018,2,411,2.0,,,,,,,,,,,Core PCE,1.5
2018-421-2017-2,2017,2018,2,421,2.0,0.0,0.0,10.0,30.0,30.0,20.0,10.0,0.0,0.0,0.0,Core PCE,1.5
2018-422-2017-2,2017,2018,2,422,1.0,3.0,4.0,12.0,20.0,20.0,15.0,8.0,6.0,6.0,6.0,Core PCE,1.5
2018-424-2017-2,2017,2018,2,424,1.0,,,,,,,,,,,Core PCE,1.5
2018-426-2017-2,2017,2018,2,426,2.0,0.0,0.0,0.0,0.0,15.0,45.0,30.0,10.0,0.0,0.0,Core PCE,1.5
2018-429-2017-2,2017,2018,2,429,2.0,,,,,,,,,,,Core PCE,1.5
2018-433-2017-2,2017,2018,2,433,2.0,0.0,0.0,0.0,25.0,60.0,10.0,5.0,0.0,0.0,0.0,Core PCE,1.5
2018-446-2017-2,2017,2018,2,446,2.0,0.0,0.0,0.0,9.0,33.0,40.0,12.0,6.0,0.0,0.0,Core PCE,1.5
2018-456-2017-2,2017,2018,2,456,1.0,,,,,,,,,,,Core PCE,1.5
2018-463-2017-2,2017,2018,2,463,2.0,0.0,0.0,1.0,4.0,48.0,40.0,6.0,1.0,0.0,0.0,Core PCE,1.5
2018-484-2017-2,2017,2018,2,484,2.0,0.0,0.0,1.0,16.0,37.0,29.0,15.0,2.0,0.0,0.0,Core PCE,1.5
2018-504-2017-2,2017,2018,2,504,1.0,0.0,0.0,2.0,3.0,35.0,35.0,15.0,8.0,2.0,0.0,Core PCE,1.5
2018-507-2017-2,2017,2018,2,507,3.0,,,,,,,,,,,Core PCE,1.5
2018-508-2017-2,2017,2018,2,508,2.0,0.0,0.0,0.0,30.0,40.0,30.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2018-510-2017-2,2017,2018,2,510,2.0,0.0,0.0,10.0,25.0,25.0,25.0,15.0,0.0,0.0,0.0,Core PCE,1.5
2018-512-2017-2,2017,2018,2,512,2.0,0.0,0.0,5.0,10.0,50.0,30.0,5.0,0.0,0.0,0.0,Core PCE,1.5
2018-518-2017-2,2017,2018,2,518,2.0,0.0,0.0,0.0,5.0,15.0,60.0,15.0,5.0,0.0,0.0,Core PCE,1.5
2018-527-2017-2,2017,2018,2,527,2.0,,,,,,,,,,,Core PCE,1.5
2018-532-2017-2,2017,2018,2,532,2.0,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2018-535-2017-2,2017,2018,2,535,1.0,0.0,0.0,5.0,45.0,40.0,10.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2018-546-2017-2,2017,2018,2,546,1.0,1.0,2.0,10.0,25.0,30.0,20.0,7.0,4.0,1.0,0.0,Core PCE,1.5
2018-548-2017-2,2017,2018,2,548,2.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,Core PCE,1.5
2018-549-2017-2,2017,2018,2,549,3.0,0.0,0.0,0.0,5.0,60.0,35.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2018-555-2017-2,2017,2018,2,555,1.0,0.0,0.0,0.0,5.0,70.0,25.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2018-556-2017-2,2017,2018,2,556,1.0,0.0,0.0,12.5,27.5,27.5,22.5,10.0,0.0,0.0,0.0,Core PCE,1.5
2018-557-2017-2,2017,2018,2,557,1.0,0.0,0.0,5.0,15.0,30.0,30.0,15.0,5.0,0.0,0.0,Core PCE,1.5
2018-559-2017-2,2017,2018,2,559,1.0,0.0,0.0,1.0,5.0,31.0,50.0,10.0,3.0,0.0,0.0,Core PCE,1.5
2018-563-2017-2,2017,2018,2,563,2.0,1.36,3.16,6.72,14.04,18.88,22.52,18.32,9.84,3.48,1.68,Core PCE,1.5
2018-568-2017-2,2017,2018,2,568,2.0,0.0,0.0,0.0,7.0,32.0,27.0,25.0,9.0,0.0,0.0,Core PCE,1.5
2018-569-2017-2,2017,2018,2,569,1.0,,,,,,,,,,,Core PCE,1.5
2018-570-2017-2,2017,2018,2,570,2.0,2.0,1.0,4.0,12.0,20.0,25.0,20.0,12.0,4.0,0.0,Core PCE,1.5
2018-572-2017-2,2017,2018,2,572,1.0,0.0,2.0,9.0,12.0,25.0,25.0,12.0,10.0,4.0,1.0,Core PCE,1.5
2018-574-2017-2,2017,2018,2,574,2.0,1.0,5.0,10.0,20.0,25.0,20.0,10.0,5.0,3.0,1.0,Core PCE,1.5
2018-576-2017-2,2017,2018,2,576,2.0,0.0,0.0,0.0,5.0,40.0,35.0,20.0,0.0,0.0,0.0,Core PCE,1.5
2018-578-2017-2,2017,2018,2,578,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2018-579-2017-2,2017,2018,2,579,1.0,0.0,0.0,0.0,5.0,30.0,40.0,20.0,5.0,0.0,0.0,Core PCE,1.5
2018-583-2017-2,2017,2018,2,583,2.0,,,,,,,,,,,Core PCE,1.5
2018-411-2017-3,2017,2018,3,411,2.0,,,,,,,,,,,Core PCE,1.25
2018-421-2017-3,2017,2018,3,421,2.0,0.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,0.0,0.0,Core PCE,1.25
2018-422-2017-3,2017,2018,3,422,1.0,2.0,4.0,5.0,8.0,17.0,22.0,18.0,12.0,7.0,5.0,Core PCE,1.25
2018-426-2017-3,2017,2018,3,426,2.0,0.0,0.0,0.0,15.0,45.0,35.0,5.0,0.0,0.0,0.0,Core PCE,1.25
2018-433-2017-3,2017,2018,3,433,2.0,0.0,0.0,0.0,0.0,25.0,60.0,10.0,5.0,0.0,0.0,Core PCE,1.25
2018-456-2017-3,2017,2018,3,456,1.0,,,,,,,,,,,Core PCE,1.25
2018-463-2017-3,2017,2018,3,463,2.0,0.0,0.0,0.0,6.0,40.0,35.0,14.0,5.0,0.0,0.0,Core PCE,1.25
2018-472-2017-3,2017,2018,3,472,2.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,Core PCE,1.25
2018-484-2017-3,2017,2018,3,484,2.0,0.0,0.0,1.0,16.0,37.0,29.0,15.0,2.0,0.0,0.0,Core PCE,1.25
2018-504-2017-3,2017,2018,3,504,1.0,0.0,0.0,2.0,3.0,35.0,35.0,15.0,8.0,2.0,0.0,Core PCE,1.25
2018-506-2017-3,2017,2018,3,506,2.0,1.0,2.0,3.0,6.0,35.0,30.0,16.0,3.0,2.0,2.0,Core PCE,1.25
2018-507-2017-3,2017,2018,3,507,3.0,,,,,,,,,,,Core PCE,1.25
2018-508-2017-3,2017,2018,3,508,2.0,,,,,,,,,,,Core PCE,1.25
2018-510-2017-3,2017,2018,3,510,2.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,Core PCE,1.25
2018-512-2017-3,2017,2018,3,512,2.0,0.0,0.0,5.0,10.0,50.0,30.0,5.0,0.0,0.0,0.0,Core PCE,1.25
2018-518-2017-3,2017,2018,3,518,2.0,0.0,0.0,0.0,0.0,5.0,10.0,70.0,10.0,5.0,0.0,Core PCE,1.25
2018-524-2017-3,2017,2018,3,524,2.0,0.0,0.0,5.0,20.0,35.0,30.0,10.0,0.0,0.0,0.0,Core PCE,1.25
2018-527-2017-3,2017,2018,3,527,2.0,,,,,,,,,,,Core PCE,1.25
2018-532-2017-3,2017,2018,3,532,2.0,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0,Core PCE,1.25
2018-535-2017-3,2017,2018,3,535,1.0,0.0,0.0,0.0,60.0,38.0,2.0,0.0,0.0,0.0,0.0,Core PCE,1.25
2018-542-2017-3,2017,2018,3,542,1.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,Core PCE,1.25
2018-546-2017-3,2017,2018,3,546,1.0,0.0,1.0,4.0,20.0,30.0,25.0,13.0,5.0,2.0,0.0,Core PCE,1.25
2018-548-2017-3,2017,2018,3,548,2.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,Core PCE,1.25
2018-549-2017-3,2017,2018,3,549,3.0,0.0,0.0,0.0,5.0,55.0,40.0,0.0,0.0,0.0,0.0,Core PCE,1.25
2018-553-2017-3,2017,2018,3,553,2.0,0.7,0.8,2.0,7.0,25.0,36.0,16.0,10.0,2.0,0.5,Core PCE,1.25
2018-555-2017-3,2017,2018,3,555,1.0,0.0,0.0,0.0,5.0,55.0,40.0,0.0,0.0,0.0,0.0,Core PCE,1.25
2018-556-2017-3,2017,2018,3,556,1.0,0.0,0.0,12.5,27.5,27.5,22.5,10.0,0.0,0.0,0.0,Core PCE,1.25
2018-557-2017-3,2017,2018,3,557,1.0,0.0,0.0,5.0,10.0,20.0,35.0,25.0,5.0,0.0,0.0,Core PCE,1.25
2018-563-2017-3,2017,2018,3,563,2.0,0.16,0.56,2.0,6.52,15.24,21.04,23.44,19.04,8.16,3.84,Core PCE,1.25
2018-568-2017-3,2017,2018,3,568,2.0,0.0,0.0,0.0,7.0,30.0,29.0,25.0,9.0,0.0,0.0,Core PCE,1.25
2018-569-2017-3,2017,2018,3,569,1.0,,,,,,,,,,,Core PCE,1.25
2018-570-2017-3,2017,2018,3,570,2.0,2.0,1.0,4.0,11.0,20.0,24.0,21.0,12.0,5.0,0.0,Core PCE,1.25
2018-572-2017-3,2017,2018,3,572,1.0,0.0,2.0,5.0,13.0,35.0,28.0,11.0,5.0,1.0,0.0,Core PCE,1.25
2018-574-2017-3,2017,2018,3,574,2.0,1.0,5.0,10.0,15.0,20.0,25.0,15.0,5.0,3.0,1.0,Core PCE,1.25
2018-576-2017-3,2017,2018,3,576,2.0,0.0,0.0,0.0,5.0,35.0,40.0,20.0,0.0,0.0,0.0,Core PCE,1.25
2018-577-2017-3,2017,2018,3,577,2.0,0.0,0.0,3.0,13.0,45.0,34.0,5.0,0.0,0.0,0.0,Core PCE,1.25
2018-579-2017-3,2017,2018,3,579,1.0,0.0,0.0,0.0,5.0,30.0,45.0,15.0,5.0,0.0,0.0,Core PCE,1.25
2018-583-2017-3,2017,2018,3,583,2.0,,,,,,,,,,,Core PCE,1.25
2018-584-2017-3,2017,2018,3,584,2.0,0.2,0.7,2.9,9.9,22.1,28.6,21.3,9.8,3.2,1.3,Core PCE,1.25
2018-411-2017-4,2017,2018,4,411,2.0,,,,,,,,,,,Core PCE,1.0
2018-421-2017-4,2017,2018,4,421,2.0,0.0,0.0,5.0,30.0,35.0,20.0,10.0,0.0,0.0,0.0,Core PCE,1.0
2018-422-2017-4,2017,2018,4,422,1.0,1.0,1.0,5.0,8.0,25.0,30.0,20.0,8.0,1.0,1.0,Core PCE,1.0
2018-424-2017-4,2017,2018,4,424,1.0,,,,,,,,,,,Core PCE,1.0
2018-428-2017-4,2017,2018,4,428,2.0,,,,,,,,,,,Core PCE,1.0
2018-429-2017-4,2017,2018,4,429,2.0,,,,,,,,,,,Core PCE,1.0
2018-433-2017-4,2017,2018,4,433,2.0,0.0,0.0,0.0,0.0,20.0,55.0,25.0,0.0,0.0,0.0,Core PCE,1.0
2018-446-2017-4,2017,2018,4,446,2.0,0.1,0.1,0.1,0.1,25.0,64.3,10.0,0.1,0.1,0.1,Core PCE,1.0
2018-456-2017-4,2017,2018,4,456,1.0,,,,,,,,,,,Core PCE,1.0
2018-472-2017-4,2017,2018,4,472,2.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,Core PCE,1.0
2018-484-2017-4,2017,2018,4,484,2.0,0.0,0.0,1.0,15.0,31.0,35.0,16.0,2.0,0.0,0.0,Core PCE,1.0
2018-504-2017-4,2017,2018,4,504,1.0,0.0,0.0,2.0,3.0,35.0,35.0,15.0,8.0,2.0,0.0,Core PCE,1.0
2018-507-2017-4,2017,2018,4,507,3.0,,,,,,,,,,,Core PCE,1.0
2018-508-2017-4,2017,2018,4,508,2.0,,,,,,,,,,,Core PCE,1.0
2018-510-2017-4,2017,2018,4,510,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,Core PCE,1.0
2018-512-2017-4,2017,2018,4,512,2.0,0.0,0.0,0.0,5.0,20.0,40.0,20.0,15.0,0.0,0.0,Core PCE,1.0
2018-518-2017-4,2017,2018,4,518,2.0,0.0,0.0,0.0,0.0,10.0,65.0,25.0,0.0,0.0,0.0,Core PCE,1.0
2018-524-2017-4,2017,2018,4,524,2.0,0.0,0.0,5.0,20.0,35.0,30.0,10.0,0.0,0.0,0.0,Core PCE,1.0
2018-527-2017-4,2017,2018,4,527,2.0,,,,,,,,,,,Core PCE,1.0
2018-532-2017-4,2017,2018,4,532,2.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,Core PCE,1.0
2018-535-2017-4,2017,2018,4,535,1.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,Core PCE,1.0
2018-542-2017-4,2017,2018,4,542,1.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,Core PCE,1.0
2018-546-2017-4,2017,2018,4,546,1.0,0.0,1.0,4.0,15.0,35.0,25.0,13.0,5.0,2.0,0.0,Core PCE,1.0
2018-548-2017-4,2017,2018,4,548,2.0,0.0,0.0,0.0,0.0,5.0,85.0,10.0,0.0,0.0,0.0,Core PCE,1.0
2018-549-2017-4,2017,2018,4,549,3.0,0.0,0.0,0.0,20.0,75.0,5.0,0.0,0.0,0.0,0.0,Core PCE,1.0
2018-553-2017-4,2017,2018,4,553,2.0,0.7,0.8,2.0,7.0,25.0,36.0,16.0,10.0,2.0,0.5,Core PCE,1.0
2018-555-2017-4,2017,2018,4,555,1.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,Core PCE,1.0
2018-556-2017-4,2017,2018,4,556,1.0,0.0,0.0,12.5,27.5,27.5,22.5,10.0,0.0,0.0,0.0,Core PCE,1.0
2018-557-2017-4,2017,2018,4,557,1.0,0.0,0.0,0.0,10.0,30.0,45.0,10.0,5.0,0.0,0.0,Core PCE,1.0
2018-559-2017-4,2017,2018,4,559,1.0,0.0,0.0,1.0,5.0,31.0,50.0,10.0,3.0,0.0,0.0,Core PCE,1.0
2018-563-2017-4,2017,2018,4,563,2.0,0.0,0.04,0.08,1.44,7.76,25.68,39.12,21.76,3.84,0.28,Core PCE,1.0
2018-568-2017-4,2017,2018,4,568,2.0,0.0,0.0,0.0,7.0,30.0,29.0,25.0,9.0,0.0,0.0,Core PCE,1.0
2018-569-2017-4,2017,2018,4,569,1.0,,,,,,,,,,,Core PCE,1.0
2018-570-2017-4,2017,2018,4,570,2.0,2.0,1.0,4.0,11.0,20.0,24.0,21.0,12.0,5.0,0.0,Core PCE,1.0
2018-572-2017-4,2017,2018,4,572,1.0,0.0,1.0,5.0,11.0,29.0,37.0,11.0,5.0,1.0,0.0,Core PCE,1.0
2018-574-2017-4,2017,2018,4,574,2.0,1.0,5.0,10.0,15.0,20.0,25.0,15.0,5.0,3.0,1.0,Core PCE,1.0
2018-576-2017-4,2017,2018,4,576,2.0,0.0,0.0,1.0,10.0,38.0,34.0,12.0,5.0,0.0,0.0,Core PCE,1.0
2018-578-2017-4,2017,2018,4,578,2.0,0.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,0.0,0.0,Core PCE,1.0
2018-579-2017-4,2017,2018,4,579,1.0,0.0,0.0,0.0,5.0,30.0,45.0,15.0,5.0,0.0,0.0,Core PCE,1.0
2018-583-2017-4,2017,2018,4,583,2.0,,,,,,,,,,,Core PCE,1.0
2018-584-2017-4,2017,2018,4,584,2.0,0.0,0.5,2.0,8.7,23.0,31.7,22.6,8.9,2.1,0.5,Core PCE,1.0
2019-411-2018-1,2018,2019,1,411,2.0,,,,,,,,,,,Core PCE,1.75
2019-421-2018-1,2018,2019,1,421,2.0,0.0,0.0,20.0,40.0,35.0,5.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2019-422-2018-1,2018,2019,1,422,1.0,1.0,1.0,5.0,8.0,25.0,30.0,20.0,8.0,1.0,1.0,Core PCE,1.75
2019-424-2018-1,2018,2019,1,424,1.0,,,,,,,,,,,Core PCE,1.75
2019-428-2018-1,2018,2019,1,428,2.0,,,,,,,,,,,Core PCE,1.75
2019-433-2018-1,2018,2019,1,433,2.0,0.0,0.0,0.0,0.0,20.0,55.0,25.0,0.0,0.0,0.0,Core PCE,1.75
2019-446-2018-1,2018,2019,1,446,2.0,0.0,0.0,0.0,15.0,60.0,25.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2019-456-2018-1,2018,2019,1,456,1.0,,,,,,,,,,,Core PCE,1.75
2019-472-2018-1,2018,2019,1,472,2.0,0.0,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2019-484-2018-1,2018,2019,1,484,2.0,0.0,1.0,1.0,22.0,33.0,32.0,8.0,2.0,1.0,0.0,Core PCE,1.75
2019-504-2018-1,2018,2019,1,504,1.0,0.0,0.0,0.0,8.0,13.0,40.0,25.0,10.0,3.0,1.0,Core PCE,1.75
2019-508-2018-1,2018,2019,1,508,2.0,,,,,,,,,,,Core PCE,1.75
2019-510-2018-1,2018,2019,1,510,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2019-518-2018-1,2018,2019,1,518,2.0,0.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,Core PCE,1.75
2019-532-2018-1,2018,2019,1,532,2.0,,,,,,,,,,,Core PCE,1.75
2019-533-2018-1,2018,2019,1,533,1.0,0.0,0.0,5.0,10.0,35.0,35.0,10.0,5.0,0.0,0.0,Core PCE,1.75
2019-535-2018-1,2018,2019,1,535,1.0,0.0,0.0,5.0,60.0,30.0,5.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2019-546-2018-1,2018,2019,1,546,1.0,1.0,2.0,5.0,27.0,30.0,27.0,5.0,2.0,1.0,0.0,Core PCE,1.75
2019-548-2018-1,2018,2019,1,548,2.0,0.0,0.0,0.0,0.0,2.5,90.0,7.5,0.0,0.0,0.0,Core PCE,1.75
2019-549-2018-1,2018,2019,1,549,3.0,0.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2019-553-2018-1,2018,2019,1,553,2.0,0.7,0.8,2.0,8.0,30.0,30.0,16.0,10.0,2.0,0.5,Core PCE,1.75
2019-555-2018-1,2018,2019,1,555,1.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,Core PCE,1.75
2019-556-2018-1,2018,2019,1,556,1.0,0.0,0.0,12.5,27.5,27.5,22.5,10.0,0.0,0.0,0.0,Core PCE,1.75
2019-557-2018-1,2018,2019,1,557,1.0,0.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,Core PCE,1.75
2019-559-2018-1,2018,2019,1,559,1.0,0.0,0.0,2.0,25.0,45.0,23.0,4.0,1.0,0.0,0.0,Core PCE,1.75
2019-563-2018-1,2018,2019,1,563,2.0,3.08,3.96,8.84,14.8,19.2,21.08,14.24,8.08,4.44,2.28,Core PCE,1.75
2019-568-2018-1,2018,2019,1,568,2.0,0.0,0.0,0.0,15.0,40.0,35.0,10.0,0.0,0.0,0.0,Core PCE,1.75
2019-569-2018-1,2018,2019,1,569,1.0,,,,,,,,,,,Core PCE,1.75
2019-570-2018-1,2018,2019,1,570,2.0,1.0,2.0,7.0,15.0,23.0,24.0,17.0,9.0,2.0,0.0,Core PCE,1.75
2019-572-2018-1,2018,2019,1,572,1.0,1.0,1.0,5.0,25.0,33.0,25.0,5.0,3.0,1.0,1.0,Core PCE,1.75
2019-574-2018-1,2018,2019,1,574,2.0,1.0,5.0,10.0,15.0,23.0,23.0,15.0,5.0,2.0,1.0,Core PCE,1.75
2019-576-2018-1,2018,2019,1,576,2.0,0.0,0.0,1.0,10.0,38.0,34.0,12.0,5.0,0.0,0.0,Core PCE,1.75
2019-578-2018-1,2018,2019,1,578,2.0,0.0,0.0,0.0,10.0,40.0,50.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2019-579-2018-1,2018,2019,1,579,1.0,0.0,0.0,0.0,5.0,30.0,45.0,15.0,5.0,0.0,0.0,Core PCE,1.75
2019-583-2018-1,2018,2019,1,583,2.0,,,,,,,,,,,Core PCE,1.75
2019-584-2018-1,2018,2019,1,584,2.0,2.8,4.1,8.8,15.4,20.5,19.8,14.3,8.0,3.6,2.7,Core PCE,1.75
2019-411-2018-2,2018,2019,2,411,2.0,,,,,,,,,,,Core PCE,1.5
2019-421-2018-2,2018,2019,2,421,2.0,0.0,0.0,5.0,35.0,40.0,20.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2019-422-2018-2,2018,2019,2,422,1.0,1.0,2.0,6.0,15.0,35.0,28.0,8.0,3.0,1.0,1.0,Core PCE,1.5
2019-424-2018-2,2018,2019,2,424,1.0,,,,,,,,,,,Core PCE,1.5
2019-426-2018-2,2018,2019,2,426,2.0,0.0,0.0,15.0,30.0,45.0,10.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2019-428-2018-2,2018,2019,2,428,2.0,,,,,,,,,,,Core PCE,1.5
2019-429-2018-2,2018,2019,2,429,2.0,,,,,,,,,,,Core PCE,1.5
2019-433-2018-2,2018,2019,2,433,2.0,0.0,0.0,0.0,11.0,42.0,42.0,5.0,0.0,0.0,0.0,Core PCE,1.5
2019-446-2018-2,2018,2019,2,446,2.0,0.0,0.0,15.0,25.0,40.0,20.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2019-472-2018-2,2018,2019,2,472,2.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2019-484-2018-2,2018,2019,2,484,2.0,0.0,1.0,1.0,22.0,33.0,32.0,8.0,2.0,1.0,0.0,Core PCE,1.5
2019-504-2018-2,2018,2019,2,504,1.0,0.0,0.0,0.0,15.0,18.0,40.0,15.0,8.0,3.0,1.0,Core PCE,1.5
2019-508-2018-2,2018,2019,2,508,2.0,0.0,0.0,0.0,0.0,40.0,40.0,20.0,0.0,0.0,0.0,Core PCE,1.5
2019-510-2018-2,2018,2019,2,510,2.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,Core PCE,1.5
2019-518-2018-2,2018,2019,2,518,2.0,0.0,0.0,0.0,10.0,70.0,10.0,10.0,0.0,0.0,0.0,Core PCE,1.5
2019-523-2018-2,2018,2019,2,523,2.0,,,,,,,,,,,Core PCE,1.5
2019-532-2018-2,2018,2019,2,532,2.0,,,,,,,,,,,Core PCE,1.5
2019-535-2018-2,2018,2019,2,535,1.0,0.0,0.0,10.0,45.0,30.0,15.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2019-546-2018-2,2018,2019,2,546,1.0,0.0,4.0,8.0,30.0,45.0,10.0,3.0,0.0,0.0,0.0,Core PCE,1.5
2019-548-2018-2,2018,2019,2,548,2.0,0.0,0.0,0.0,5.0,35.0,60.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2019-549-2018-2,2018,2019,2,549,3.0,0.0,0.0,0.0,15.0,65.0,20.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2019-553-2018-2,2018,2019,2,553,2.0,0.7,0.8,2.0,8.0,30.0,30.0,16.0,10.0,2.0,0.5,Core PCE,1.5
2019-555-2018-2,2018,2019,2,555,1.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2019-556-2018-2,2018,2019,2,556,1.0,0.0,0.0,7.5,30.0,42.5,17.5,2.5,0.0,0.0,0.0,Core PCE,1.5
2019-557-2018-2,2018,2019,2,557,1.0,0.0,0.0,5.0,25.0,40.0,25.0,5.0,0.0,0.0,0.0,Core PCE,1.5
2019-563-2018-2,2018,2019,2,563,2.0,4.64,7.0,13.04,19.48,23.2,17.4,9.52,3.88,1.44,0.4,Core PCE,1.5
2019-568-2018-2,2018,2019,2,568,2.0,0.0,0.0,0.0,15.0,40.0,35.0,10.0,0.0,0.0,0.0,Core PCE,1.5
2019-569-2018-2,2018,2019,2,569,1.0,,,,,,,,,,,Core PCE,1.5
2019-570-2018-2,2018,2019,2,570,2.0,1.0,3.0,7.0,16.0,23.0,23.0,16.0,8.0,3.0,0.0,Core PCE,1.5
2019-572-2018-2,2018,2019,2,572,1.0,1.0,1.0,4.0,22.0,33.0,30.0,4.0,3.0,1.0,1.0,Core PCE,1.5
2019-574-2018-2,2018,2019,2,574,2.0,4.0,8.0,12.0,16.0,20.0,20.0,12.0,5.0,2.0,1.0,Core PCE,1.5
2019-576-2018-2,2018,2019,2,576,2.0,0.0,0.0,0.0,5.0,40.0,35.0,20.0,0.0,0.0,0.0,Core PCE,1.5
2019-578-2018-2,2018,2019,2,578,2.0,0.0,0.0,0.0,5.0,25.0,60.0,10.0,0.0,0.0,0.0,Core PCE,1.5
2019-579-2018-2,2018,2019,2,579,1.0,0.0,0.0,5.0,20.0,50.0,20.0,5.0,0.0,0.0,0.0,Core PCE,1.5
2019-583-2018-2,2018,2019,2,583,2.0,,,,,,,,,,,Core PCE,1.5
2019-584-2018-2,2018,2019,2,584,2.0,3.2,5.9,12.7,20.6,23.7,18.1,9.9,4.0,1.3,0.6,Core PCE,1.5
2019-411-2018-3,2018,2019,3,411,2.0,,,,,,,,,,,Core PCE,1.25
