Year.ID.ForecastYear.Quarter,YEAR FORECAST MADE,YEAR BEING FORECAST,QUARTER,FORECASTER ID,INDUSTRY,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,INDICATOR,TDIST
2023-508-2021-2,2021,2023,2,508,2.0,0.0,0.0,0.0,5.0,30.0,40.0,20.0,5.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-510-2021-2,2021,2023,2,510,2.0,0.0,0.0,0.0,0.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-518-2021-2,2021,2023,2,518,2.0,0.0,0.0,0.0,0.0,45.0,45.0,5.0,5.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-528-2021-2,2021,2023,2,528,1.0,0.0,0.0,0.0,10.0,20.0,50.0,20.0,0.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-535-2021-2,2021,2023,2,535,1.0,0.0,0.0,0.0,10.0,70.0,18.0,2.0,0.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-546-2021-2,2021,2023,2,546,1.0,0.0,0.0,2.0,18.0,40.0,30.0,7.0,3.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-549-2021-2,2021,2023,2,549,2.0,,,,,,,,,,,,,,,,RealGDP,2.5
2023-553-2021-2,2021,2023,2,553,2.0,,,,,,,,,,,,,,,,RealGDP,2.5
2023-555-2021-2,2021,2023,2,555,1.0,,,,,,,,,,,,,,,,RealGDP,2.5
2023-557-2021-2,2021,2023,2,557,1.0,0.0,0.0,0.0,25.0,35.0,25.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-563-2021-2,2021,2023,2,563,2.0,,,,,,,,,,,,,,,,RealGDP,2.5
2023-568-2021-2,2021,2023,2,568,2.0,0.0,0.0,0.0,0.0,25.0,40.0,25.0,10.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-570-2021-2,2021,2023,2,570,2.0,0.0,0.0,0.0,25.0,38.0,21.0,14.0,2.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-572-2021-2,2021,2023,2,572,1.0,0.0,0.0,3.0,17.0,23.0,17.0,15.0,12.0,9.0,3.0,1.0,,,,,RealGDP,2.5
2023-574-2021-2,2021,2023,2,574,2.0,0.0,0.0,1.0,15.0,35.0,35.0,10.0,4.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-576-2021-2,2021,2023,2,576,2.0,0.0,10.0,20.0,25.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-577-2021-2,2021,2023,2,577,2.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-578-2021-2,2021,2023,2,578,2.0,0.0,0.0,0.0,0.0,20.0,65.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-579-2021-2,2021,2023,2,579,1.0,,,,,,,,,,,,,,,,RealGDP,2.5
2023-584-2021-2,2021,2023,2,584,2.0,0.0,0.0,0.5,22.9,34.7,21.2,15.9,4.8,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-586-2021-2,2021,2023,2,586,2.0,,,,,,,,,,,,,,,,RealGDP,2.5
2023-587-2021-2,2021,2023,2,587,2.0,0.0,0.0,0.0,15.0,40.0,35.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-588-2021-2,2021,2023,2,588,1.0,,,,,,,,,,,,,,,,RealGDP,2.5
2023-589-2021-2,2021,2023,2,589,2.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2023-590-2021-2,2021,2023,2,590,1.0,0.0,0.0,0.0,5.0,25.0,40.0,20.0,10.0,0.0,0.0,0.0,,,,,RealGDP,2.5
2012-20-2009-2,2009,2012,2,20,2.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-84-2009-2,2009,2012,2,84,1.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-407-2009-2,2009,2012,2,407,2.0,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-411-2009-2,2009,2012,2,411,2.0,5.0,20.0,30.0,25.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-420-2009-2,2009,2012,2,420,2.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-421-2009-2,2009,2012,2,421,2.0,0.0,0.0,5.0,20.0,40.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-423-2009-2,2009,2012,2,423,2.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-424-2009-2,2009,2012,2,424,1.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-426-2009-2,2009,2012,2,426,2.0,0.0,5.0,10.0,20.0,25.0,20.0,15.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-428-2009-2,2009,2012,2,428,2.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-431-2009-2,2009,2012,2,431,1.0,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-433-2009-2,2009,2012,2,433,2.0,0.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-446-2009-2,2009,2012,2,446,2.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-463-2009-2,2009,2012,2,463,2.0,0.0,6.0,19.0,26.0,20.0,12.0,10.0,5.0,2.0,0.0,0.0,,,,,RealGDP,3.5
2012-472-2009-2,2009,2012,2,472,2.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-483-2009-2,2009,2012,2,483,3.0,10.0,10.0,18.0,15.0,12.0,8.0,10.0,7.0,5.0,5.0,0.0,,,,,RealGDP,3.5
2012-484-2009-2,2009,2012,2,484,2.0,0.0,0.0,0.0,15.0,34.0,22.0,15.0,8.0,4.0,2.0,0.0,,,,,RealGDP,3.5
2012-498-2009-2,2009,2012,2,498,1.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-504-2009-2,2009,2012,2,504,1.0,0.0,0.0,10.0,40.0,35.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-506-2009-2,2009,2012,2,506,2.0,0.0,0.0,20.0,25.0,25.0,20.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-507-2009-2,2009,2012,2,507,3.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-508-2009-2,2009,2012,2,508,2.0,2.0,6.0,13.0,22.0,22.0,14.0,9.0,8.0,2.0,2.0,0.0,,,,,RealGDP,3.5
2012-510-2009-2,2009,2012,2,510,2.0,0.0,0.0,20.0,25.0,25.0,15.0,5.0,5.0,5.0,0.0,0.0,,,,,RealGDP,3.5
2012-512-2009-2,2009,2012,2,512,2.0,0.0,0.0,5.0,15.0,40.0,20.0,10.0,10.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-516-2009-2,2009,2012,2,516,1.0,2.0,5.0,10.0,30.0,25.0,10.0,7.0,5.0,3.0,2.0,1.0,,,,,RealGDP,3.5
2012-518-2009-2,2009,2012,2,518,2.0,0.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-520-2009-2,2009,2012,2,520,2.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-523-2009-2,2009,2012,2,523,2.0,5.4,7.1,10.1,14.4,20.6,14.4,10.1,7.1,4.9,3.5,2.4,,,,,RealGDP,3.5
2012-524-2009-2,2009,2012,2,524,2.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-526-2009-2,2009,2012,2,526,2.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-527-2009-2,2009,2012,2,527,2.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-528-2009-2,2009,2012,2,528,1.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-531-2009-2,2009,2012,2,531,1.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-535-2009-2,2009,2012,2,535,1.0,0.0,0.0,20.0,40.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-538-2009-2,2009,2012,2,538,2.0,0.0,0.0,1.0,24.0,60.0,14.0,1.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-540-2009-2,2009,2012,2,540,2.0,0.0,0.0,0.0,30.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-541-2009-2,2009,2012,2,541,1.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-542-2009-2,2009,2012,2,542,1.0,5.0,10.0,20.0,25.0,15.0,10.0,5.0,5.0,3.0,1.0,1.0,,,,,RealGDP,3.5
2012-543-2009-2,2009,2012,2,543,1.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-544-2009-2,2009,2012,2,544,1.0,0.0,5.0,10.0,35.0,35.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-546-2009-2,2009,2012,2,546,1.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-548-2009-2,2009,2012,2,548,2.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-549-2009-2,2009,2012,2,549,1.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-551-2009-2,2009,2012,2,551,2.0,,,,,,,,,,,,,,,,RealGDP,3.5
2012-553-2009-2,2009,2012,2,553,2.0,0.0,0.0,0.0,15.0,40.0,25.0,20.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-555-2009-2,2009,2012,2,555,1.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-556-2009-2,2009,2012,2,556,1.0,0.0,0.0,10.0,15.0,25.0,20.0,15.0,10.0,5.0,0.0,0.0,,,,,RealGDP,3.5
2012-557-2009-2,2009,2012,2,557,1.0,0.0,0.0,9.0,14.0,51.0,22.0,3.0,1.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-558-2009-2,2009,2012,2,558,1.0,5.0,70.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-560-2009-2,2009,2012,2,560,2.0,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-561-2009-2,2009,2012,2,561,2.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
2012-84-2009-3,2009,2012,3,84,1.0,,,,,,,,,,,,,,,,RealGDP,3.25
2012-407-2009-3,2009,2012,3,407,2.0,0.0,0.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-411-2009-3,2009,2012,3,411,2.0,,,,,,,,,,,,,,,,RealGDP,3.25
2012-420-2009-3,2009,2012,3,420,2.0,,,,,,,,,,,,,,,,RealGDP,3.25
2012-422-2009-3,2009,2012,3,422,1.0,1.0,5.0,5.0,25.0,30.0,15.0,8.0,7.0,2.0,1.0,1.0,,,,,RealGDP,3.25
2012-423-2009-3,2009,2012,3,423,2.0,0.0,5.0,10.0,20.0,25.0,25.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-424-2009-3,2009,2012,3,424,1.0,,,,,,,,,,,,,,,,RealGDP,3.25
2012-426-2009-3,2009,2012,3,426,2.0,,,,,,,,,,,,,,,,RealGDP,3.25
2012-433-2009-3,2009,2012,3,433,2.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-446-2009-3,2009,2012,3,446,2.0,0.0,7.5,25.0,40.0,20.0,7.5,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-456-2009-3,2009,2012,3,456,1.0,,,,,,,,,,,,,,,,RealGDP,3.25
2012-463-2009-3,2009,2012,3,463,2.0,1.0,9.0,16.0,30.0,19.0,10.0,8.0,4.0,2.0,1.0,0.0,,,,,RealGDP,3.25
2012-472-2009-3,2009,2012,3,472,2.0,,,,,,,,,,,,,,,,RealGDP,3.25
2012-483-2009-3,2009,2012,3,483,3.0,8.0,10.0,20.0,30.0,15.0,9.0,6.0,2.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-498-2009-3,2009,2012,3,498,1.0,,,,,,,,,,,,,,,,RealGDP,3.25
2012-504-2009-3,2009,2012,3,504,1.0,0.0,0.0,10.0,40.0,35.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-510-2009-3,2009,2012,3,510,2.0,0.0,0.0,0.0,5.0,25.0,25.0,15.0,10.0,10.0,10.0,0.0,,,,,RealGDP,3.25
2012-512-2009-3,2009,2012,3,512,2.0,,,,,,,,,,,,,,,,RealGDP,3.25
2012-516-2009-3,2009,2012,3,516,1.0,1.0,5.0,14.0,25.0,25.0,15.0,8.0,5.5,0.9,0.5,0.1,,,,,RealGDP,3.25
2012-518-2009-3,2009,2012,3,518,2.0,0.0,0.0,5.0,15.0,20.0,50.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-520-2009-3,2009,2012,3,520,2.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-523-2009-3,2009,2012,3,523,2.0,4.2,4.3,10.8,27.1,30.7,12.3,4.9,2.0,0.8,0.3,2.6,,,,,RealGDP,3.25
2012-524-2009-3,2009,2012,3,524,2.0,0.0,0.0,10.0,30.0,40.0,15.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-527-2009-3,2009,2012,3,527,2.0,0.0,0.0,10.0,40.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-528-2009-3,2009,2012,3,528,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-531-2009-3,2009,2012,3,531,1.0,0.0,0.0,5.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-535-2009-3,2009,2012,3,535,1.0,0.0,5.0,20.0,50.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-540-2009-3,2009,2012,3,540,2.0,0.0,0.0,0.0,30.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-543-2009-3,2009,2012,3,543,1.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-549-2009-3,2009,2012,3,549,1.0,,,,,,,,,,,,,,,,RealGDP,3.25
2012-555-2009-3,2009,2012,3,555,1.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-556-2009-3,2009,2012,3,556,1.0,0.0,5.0,10.0,20.0,25.0,20.0,15.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-557-2009-3,2009,2012,3,557,1.0,0.0,0.0,9.0,14.0,46.0,24.0,5.0,2.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-560-2009-3,2009,2012,3,560,2.0,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.25
2012-84-2009-4,2009,2012,4,84,1.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-99-2009-4,2009,2012,4,99,1.0,2.0,7.0,11.0,48.0,16.0,7.0,3.0,2.0,2.0,1.0,1.0,,,,,RealGDP,3.0
2012-407-2009-4,2009,2012,4,407,2.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-411-2009-4,2009,2012,4,411,2.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-421-2009-4,2009,2012,4,421,2.0,0.0,0.0,5.0,25.0,25.0,25.0,15.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-422-2009-4,2009,2012,4,422,1.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-424-2009-4,2009,2012,4,424,1.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-426-2009-4,2009,2012,4,426,2.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-428-2009-4,2009,2012,4,428,2.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-446-2009-4,2009,2012,4,446,2.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-456-2009-4,2009,2012,4,456,1.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-463-2009-4,2009,2012,4,463,2.0,1.0,6.0,22.0,46.0,18.0,5.0,1.0,1.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-472-2009-4,2009,2012,4,472,2.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-483-2009-4,2009,2012,4,483,3.0,8.0,10.0,15.0,35.0,15.0,9.0,6.0,2.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-484-2009-4,2009,2012,4,484,2.0,0.0,0.0,0.0,15.0,26.0,30.0,15.0,8.0,4.0,2.0,0.0,,,,,RealGDP,3.0
2012-498-2009-4,2009,2012,4,498,1.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-504-2009-4,2009,2012,4,504,1.0,0.0,0.0,10.0,40.0,35.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-506-2009-4,2009,2012,4,506,2.0,0.0,0.0,20.0,25.0,25.0,20.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-507-2009-4,2009,2012,4,507,3.0,0.0,0.0,10.0,35.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-508-2009-4,2009,2012,4,508,2.0,2.0,8.0,16.0,26.0,23.0,14.0,7.0,2.0,1.0,1.0,0.0,,,,,RealGDP,3.0
2012-510-2009-4,2009,2012,4,510,2.0,0.0,0.0,10.0,20.0,20.0,20.0,20.0,10.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-516-2009-4,2009,2012,4,516,1.0,0.5,1.0,10.0,20.0,50.0,8.0,4.0,3.0,2.0,1.0,0.5,,,,,RealGDP,3.0
2012-518-2009-4,2009,2012,4,518,2.0,0.0,0.0,10.0,25.0,30.0,25.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-520-2009-4,2009,2012,4,520,2.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-524-2009-4,2009,2012,4,524,2.0,0.0,0.0,5.0,30.0,40.0,20.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-527-2009-4,2009,2012,4,527,2.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-528-2009-4,2009,2012,4,528,1.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-531-2009-4,2009,2012,4,531,1.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-532-2009-4,2009,2012,4,532,2.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-540-2009-4,2009,2012,4,540,2.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-541-2009-4,2009,2012,4,541,1.0,0.0,5.0,15.0,25.0,25.0,15.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-546-2009-4,2009,2012,4,546,1.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-548-2009-4,2009,2012,4,548,2.0,0.0,0.0,35.0,55.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-549-2009-4,2009,2012,4,549,1.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-553-2009-4,2009,2012,4,553,2.0,,,,,,,,,,,,,,,,RealGDP,3.0
2012-555-2009-4,2009,2012,4,555,1.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-556-2009-4,2009,2012,4,556,1.0,5.0,10.0,20.0,25.0,20.0,15.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-557-2009-4,2009,2012,4,557,1.0,0.0,0.0,9.0,14.0,46.0,24.0,5.0,2.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-558-2009-4,2009,2012,4,558,1.0,15.0,0.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-560-2009-4,2009,2012,4,560,2.0,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.0
2012-564-2009-4,2009,2012,4,564,2.0,,,,,,,,,,,,,,,,RealGDP,3.0
2013-407-2010-1,2010,2013,1,407,2.0,0.0,0.0,0.0,20.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-411-2010-1,2010,2013,1,411,2.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-420-2010-1,2010,2013,1,420,2.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-421-2010-1,2010,2013,1,421,2.0,0.0,0.0,5.0,25.0,35.0,25.0,5.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-422-2010-1,2010,2013,1,422,1.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-424-2010-1,2010,2013,1,424,1.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-426-2010-1,2010,2013,1,426,2.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-428-2010-1,2010,2013,1,428,2.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-446-2010-1,2010,2013,1,446,2.0,5.0,4.0,26.0,40.0,19.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-456-2010-1,2010,2013,1,456,1.0,5.0,20.0,35.0,20.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-463-2010-1,2010,2013,1,463,2.0,2.0,9.0,22.0,32.0,14.0,10.0,7.0,3.0,1.0,0.0,0.0,,,,,RealGDP,3.75
2013-472-2010-1,2010,2013,1,472,2.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-483-2010-1,2010,2013,1,483,3.0,8.0,10.0,15.0,35.0,15.0,9.0,6.0,2.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-484-2010-1,2010,2013,1,484,2.0,1.0,5.0,10.0,14.0,32.0,18.0,10.0,6.0,3.0,1.0,0.0,,,,,RealGDP,3.75
2013-498-2010-1,2010,2013,1,498,1.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-504-2010-1,2010,2013,1,504,1.0,0.0,0.0,10.0,37.5,37.5,10.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-506-2010-1,2010,2013,1,506,2.0,0.0,0.0,15.0,40.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-507-2010-1,2010,2013,1,507,3.0,0.0,0.0,11.0,32.0,32.0,20.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-508-2010-1,2010,2013,1,508,2.0,0.0,5.0,11.0,15.0,24.0,20.0,12.0,8.0,4.0,1.0,0.0,,,,,RealGDP,3.75
2013-510-2010-1,2010,2013,1,510,2.0,5.0,5.0,5.0,25.0,25.0,25.0,5.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-516-2010-1,2010,2013,1,516,1.0,1.0,1.5,10.0,20.0,30.0,20.0,10.0,3.0,2.0,1.5,1.0,,,,,RealGDP,3.75
2013-518-2010-1,2010,2013,1,518,2.0,0.0,0.0,5.0,25.0,40.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-520-2010-1,2010,2013,1,520,2.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-524-2010-1,2010,2013,1,524,2.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-527-2010-1,2010,2013,1,527,2.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-528-2010-1,2010,2013,1,528,1.0,0.0,0.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-532-2010-1,2010,2013,1,532,2.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-535-2010-1,2010,2013,1,535,1.0,0.0,0.0,10.0,40.0,40.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-538-2010-1,2010,2013,1,538,2.0,0.0,0.0,5.0,35.0,40.0,10.0,5.0,5.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-540-2010-1,2010,2013,1,540,2.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-541-2010-1,2010,2013,1,541,1.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-542-2010-1,2010,2013,1,542,1.0,5.0,15.0,25.0,20.0,15.0,5.0,5.0,5.0,3.0,1.0,1.0,,,,,RealGDP,3.75
2013-546-2010-1,2010,2013,1,546,1.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-548-2010-1,2010,2013,1,548,2.0,0.0,0.0,0.0,25.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-549-2010-1,2010,2013,1,549,1.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-553-2010-1,2010,2013,1,553,2.0,0.0,0.0,5.0,35.0,42.5,10.0,5.0,2.5,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-555-2010-1,2010,2013,1,555,1.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-556-2010-1,2010,2013,1,556,1.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-557-2010-1,2010,2013,1,557,1.0,0.0,0.0,9.0,18.0,46.0,20.0,5.0,2.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-558-2010-1,2010,2013,1,558,1.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.75
2013-560-2010-1,2010,2013,1,560,2.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-564-2010-1,2010,2013,1,564,2.0,,,,,,,,,,,,,,,,RealGDP,3.75
2013-407-2010-2,2010,2013,2,407,2.0,0.0,0.0,0.0,20.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,3.5
